Myioparus griseigularis,Grey-throated Tit-flycatcher,H,H,H,H
Myioparus plumbeus,Grey Tit-flycatcher,U,H,L,L
"Myiophobus cryptoxanthus",Olive-chested Flycatcher,U,U,H,L
Myiophobus fasciatus,Bran-coloured Flycatcher,U,H,L,L
Myiophobus flavicans,Flavescent Flycatcher,H,H,H,H
Myiophobus inornatus,Unadorned Flycatcher,H,H,H,H
Myiophobus lintoni,Orange-banded Flycatcher,H,H,H,H
"Myiophobus ochraceiventris","Ochraceous-breasted Flycatcher",U,U,H,L
"Myiophobus phoenicomitra",Orange-crested Flycatcher,H,H,H,H
Myiophobus pulcher,Handsome Flycatcher,H,H,H,H
Myiophobus roraimae,Roraiman Flycatcher,H,H,H,H
Myiopsitta monachus,Monk Parakeet,H,H,L,L
Myiornis albiventris,White-bellied Pygmy-tyrant,H,H,H,H
Myiornis atricapillus,Black-capped Pygmy-tyrant,H,H,L,L
Myiornis auricularis,Eared Pygmy-tyrant,H,U,L,L
Myiornis ecaudatus,Short-tailed Pygmy-tyrant,H,H,H,H
Myiotheretes fumigatus,Smoky Bush-tyrant,U,U,H,L
Myiotheretes fuscorufus,Rufous-bellied Bush-tyrant,U,U,H,L
Myiotheretes striaticollis,Streak-throated Bush-tyrant,U,U,L,L
Myiotriccus ornatus,Ornate Flycatcher,H,H,H,H
Myiozetetes cayanensis,Rusty-margined Flycatcher,U,L,H,L
Myiozetetes granadensis,Grey-capped Flycatcher,H,L,L,L
Myiozetetes luteiventris,Dusky-chested Flycatcher,H,U,H,L
Myiozetetes similis,Social Flycatcher,L,L,H,L
Myophonus blighi,Sri Lanka Whistling-thrush,H,H,H,H
Myophonus borneensis,Bornean Whistling-thrush,H,H,U,L
Myophonus caeruleus,Blue Whistling-thrush,H,H,H,H
Myophonus castaneus,"Chestnut-winged Whistling-thrush",H,H,H,H
Myophonus glaucinus,Javan Whistling Thrush,H,H,U,L
Myophonus horsfieldii,Malabar Whistling-thrush,H,L,U,L
Myophonus insularis,Taiwan Whistling-thrush,H,H,H,H
Myophonus melanurus,Shiny Whistling-thrush,H,H,H,H
Myophonus robinsoni,Malaysian Whistling-thrush,H,H,H,H
Myornis senilis,Ash-coloured Tapaculo,H,H,H,H
Myrmeciza atrothorax,Black-throated Antbird,H,U,H,L
Myrmeciza berlepschi,Stub-tailed Antbird,H,H,H,H
Myrmeciza castanea,Zimmer's Antbird,H,H,H,H
Myrmeciza disjuncta,Yapacana Antbird,H,U,H,L
Myrmeciza exsul,Chestnut-backed Antbird,H,H,L,L
Myrmeciza ferruginea,Ferruginous-backed Antbird,H,H,H,H
Myrmeciza fortis,Sooty Antbird,H,H,L,L
Myrmeciza goeldii,Goeldi's Antbird,H,H,H,H
Myrmeciza griseiceps,Grey-headed Antbird,H,H,H,H
Myrmeciza hemimelaena,Chestnut-tailed Antbird,H,H,L,L
Myrmeciza hyperythra,Plumbeous Antbird,H,H,L,L
Myrmeciza immaculata,Immaculate Antbird,H,U,H,L
Myrmeciza laemosticta,Dull-mantled Antbird,H,H,L,L
Myrmeciza longipes,White-bellied Antbird,U,H,H,L
Myrmeciza loricata,White-bibbed Antbird,H,H,H,H
Myrmeciza melanoceps,White-shouldered Antbird,H,H,L,L
Myrmeciza nigricauda,Esmeraldas Antbird,H,H,H,H
Myrmeciza pelzelni,Grey-bellied Antbird,H,U,H,L
Myrmeciza ruficauda,Scalloped Antbird,H,H,H,H
Myrmeciza squamosa,Squamate Antbird,H,U,L,L
Myrmecocichla aethiops,Northern Anteater-chat,U,U,U,L
Myrmecocichla albifrons,White-fronted Black-chat,U,L,U,L
Myrmecocichla arnoti,White-headed Black-chat,H,L,U,L
"Myrmecocichla cinnamomeiventris",Mocking Cliff-chat,U,L,U,L
"Myrmecocichla formicivora",Southern Anteater-chat,H,L,H,L
Myrmecocichla nigra,Sooty Chat,U,L,U,L
Myrmecocichla semirufa,White-winged Cliff-chat,U,L,L,L
Myrmecocichla tholloni,Congo Moor-chat,U,H,U,L
Myrmia micrura,Short-tailed Woodstar,H,H,H,H
Myrmoborus leucophrys,White-browed Antbird,H,H,H,H
Myrmoborus lugubris,Ash-breasted Antbird,H,H,H,H
Myrmoborus melanurus,Black-tailed Antbird,H,H,H,H
Myrmoborus myotherinus,Black-faced Antbird,H,H,H,H
Myrmochanes hemileucus,Black-and-white Antbird,H,U,L,L
Myrmorchilus strigilatus,Stripe-backed Antbird,H,H,L,L
Myrmornis torquata,Wing-banded Antbird,H,H,H,H
"Myrmothera campanisona",Thrush-like Antpitta,H,H,H,H
Myrmothera simplex,Brown-breasted Antpitta,U,H,H,L
Myrmotherula ambigua,Yellow-throated Antwren,H,U,H,L
Myrmotherula assimilis,Leaden Antwren,H,U,L,L
Myrmotherula axillaris,White-flanked Antwren,H,H,H,H
Myrmotherula behni,Plain-winged Antwren,H,H,H,H
Myrmotherula brachyura,Pygmy Antwren,H,H,H,H
Myrmotherula cherriei,Cherrie's Antwren,H,U,H,L
Myrmotherula fluminensis,Rio de Janeiro Antwren,H,H,H,H
Myrmotherula grisea,Ashy Antwren,H,H,H,H
Myrmotherula gularis,Star-throated Antwren,H,H,L,L
Myrmotherula guttata,Rufous-bellied Antwren,H,H,H,H
Myrmotherula gutturalis,Brown-bellied Antwren,H,H,H,H
Myrmotherula hauxwelli,Plain-throated Antwren,H,H,L,L
Myrmotherula ignota,Moustached Antwren,H,H,L,L
Myrmotherula iheringi,Ihering's Antwren,H,H,L,L
Myrmotherula klagesi,Klages's Antwren,H,H,H,H
Myrmotherula longicauda,Stripe-chested Antwren,U,U,H,L
"Myrmotherula longipennis",Long-winged Antwren,H,H,H,H
Myrmotherula menetriesii,Grey Antwren,H,U,H,L
Myrmotherula minor,Salvadori's Antwren,H,H,H,H
"Myrmotherula multostriata","Amazonian Streaked Antwren",H,U,H,L
Myrmotherula pacifica,Pacific Antwren,U,H,H,L
Myrmotherula schisticolor,Slaty Antwren,H,H,L,L
Myrmotherula sclateri,Sclater's Antwren,H,H,L,L
Myrmotherula snowi,Alagoas Antwren,H,H,H,H
Myrmotherula sunensis,Rio Suno Antwren,H,H,H,H
"Myrmotherula surinamensis",Guianan Streaked Antwren,H,H,H,H
Myrmotherula unicolor,Unicoloured Antwren,H,H,H,H
Myrtis fanny,Purple-collared Woodstar,H,H,H,H
Mystacornis crossleyi,Crossley's Babbler,H,H,U,L
Myza celebensis,Dark-eared Myza,H,H,H,H
Myza sarasinorum,White-eared Myza,H,H,H,H
Myzomela adolphinae,Mountain Myzomela,U,H,L,L
Myzomela albigula,White-chinned Myzomela,H,H,H,H
Myzomela blasii,Drab Myzomela,H,H,H,H
Myzomela boiei,Banda Myzomela,H,H,L,L
Myzomela caledonica,New Caledonian Myzomela,U,H,H,L
Myzomela cardinalis,Cardinal Myzomela,H,H,L,L
Myzomela chermesina,Rotuma Myzomela,H,H,U,L
Myzomela chloroptera,Sulawesi Myzomela,H,H,H,H
Myzomela cruentata,Red Myzomela,U,H,L,L
Myzomela dammermani,Sumba Myzomela,H,H,L,L
Myzomela eichhorni,Yellow-vented Myzomela,H,H,H,H
Myzomela eques,Red-throated Myzomela,H,H,L,L
Myzomela erythrocephala,Red-headed Myzomela,U,H,L,L
Myzomela erythromelas,Black-bellied Myzomela,H,H,H,H
Myzomela jugularis,Orange-breasted Myzomela,H,H,L,L
Myzomela kuehni,Crimson-hooded Myzomela,H,H,L,L
Myzomela lafargei,Scarlet-naped Myzomela,H,H,H,H
Myzomela malaitae,Red-bellied Myzomela,U,H,U,L
Myzomela melanocephala,Black-headed Myzomela,H,H,H,H
Myzomela nigrita,Black Myzomela,U,H,L,L
Myzomela obscura,Dusky Myzomela,U,H,L,L
Myzomela pammelaena,Ebony Myzomela,H,H,H,H
Myzomela pulchella,Olive-yellow Myzomela,H,H,H,H
Myzomela rosenbergii,Red-collared Myzomela,U,H,H,L
Myzomela rubratra,Micronesian Myzomela,H,H,H,H
Myzomela sanguinolenta,Scarlet Myzomela,H,H,L,L
Myzomela sclateri,Scarlet-bibbed Myzomela,H,H,H,H
Myzomela tristrami,Sooty Myzomela,H,H,H,H
Myzomela vulnerata,Red-rumped Myzomela,U,H,H,L
Myzomela wakoloensis,Wakolo Myzomela,H,H,H,H
Myzornis pyrrhoura,Fire-tailed Myzornis,U,U,U,L
Namibornis herero,Herero Chat,H,H,H,H
Nandayus nenday,Nanday Parakeet,H,H,L,L
Nannopsittaca dachilleae,Amazonian Parrotlet,H,U,H,L
"Nannopsittaca panychlora",Tepui Parrotlet,H,U,H,L
Napothera brevicaudata,Streaked Wren-babbler,H,H,U,L
Napothera crassa,Mountain Wren-babbler,H,H,H,H
Napothera epilepidota,Eyebrowed Wren-babbler,H,H,U,L
Neafrapus cassini,Cassin's Spinetail,H,H,L,L
Necrosyrtes monachus,Hooded Vulture,L,H,L,L
Nectarinia adelberti,Buff-throated Sunbird,H,L,H,L
Nectarinia afra,"Greater Double-collared Sunbird",U,H,U,L
Nectarinia alinae,Blue-headed Sunbird,H,H,L,L
Nectarinia amethystina,Amethyst Sunbird,U,L,L,L
Nectarinia asiatica,Purple Sunbird,U,H,L,L
Nectarinia aspasia,Black Sunbird,U,L,U,L
Nectarinia balfouri,Socotra Sunbird,H,L,H,L
Nectarinia bannermani,Bannerman's Sunbird,H,H,H,H
Nectarinia batesi,Bates's Sunbird,H,H,H,H
Nectarinia bifasciata,Purple-banded Sunbird,U,H,L,L
Nectarinia bocagii,Bocage's Sunbird,U,H,H,L
Nectarinia bouvieri,Orange-tufted Sunbird,H,H,H,H
Nectarinia buettikoferi,Apricot-breasted Sunbird,H,U,H,L
Nectarinia calcostetha,Copper-throated Sunbird,U,H,U,L
Nectarinia chalcomelas,Violet-breasted Sunbird,H,U,U,L
Nectarinia chalybea,"Southern Double-collared Sunbird",H,H,L,L
Nectarinia chloropygia,Olive-bellied Sunbird,H,H,L,L
Nectarinia coccinigaster,Splendid Sunbird,U,H,H,L
Nectarinia comorensis,Anjouan Sunbird,H,H,H,H
Nectarinia congensis,Congo Sunbird,H,U,H,L
Nectarinia coquerellii,Mayotte Sunbird,H,U,H,L
Nectarinia cuprea,Copper Sunbird,U,H,L,L
Nectarinia cyanolaema,"Blue-throated Brown Sunbird",H,H,L,L
Nectarinia dussumieri,Seychelles Sunbird,H,H,L,L
Nectarinia erythrocerca,Red-chested Sunbird,U,H,L,L
Nectarinia famosa,Malachite Sunbird,H,H,L,L
Nectarinia fuliginosa,Carmelite Sunbird,H,H,L,L
Nectarinia fusca,Dusky Sunbird,U,L,U,L
Nectarinia habessinica,Shining Sunbird,U,H,U,L
Nectarinia hartlaubii,Principe Sunbird,H,H,L,L
Nectarinia humbloti,Humblot's Sunbird,U,H,H,L
Nectarinia hunteri,Hunter's Sunbird,U,H,U,L
Nectarinia johannae,Johanna's Sunbird,H,H,L,L
Nectarinia johnstoni,Red-tufted Sunbird,U,H,H,L
Nectarinia jugularis,Olive-backed Sunbird,U,H,L,L
Nectarinia kilimensis,Bronze Sunbird,U,H,L,L
Nectarinia lotenia,Long-billed Sunbird,U,L,U,L
Nectarinia loveridgei,Loveridge's Sunbird,L,H,H,L
Nectarinia manoensis,Miombo Double-collared,U,H,U,L
Nectarinia mariquensis,Mariqua Sunbird,U,H,L,L
Nectarinia mediocris,"Eastern Double-collared Sunbird",H,H,H,H
Nectarinia minima,Crimson-backed Sunbird,U,H,H,L
Nectarinia minulla,Tiny Sunbird,H,H,L,L
Nectarinia moreaui,Moreau's Sunbird,H,H,L,L
Nectarinia nectarinioides,Black-bellied Sunbird,U,H,U,L
Nectarinia neergardi,Neergaard's Sunbird,H,H,L,L
Nectarinia newtonii,Newton's Sunbird,H,H,L,L
Nectarinia notata,Long-billed Green Sunbird,U,H,L,L
Nectarinia olivacea,Olive Sunbird,U,H,L,L
Nectarinia oritis,Cameroon Sunbird,U,H,L,L
Nectarinia osea,Palestine Sunbird,H,H,L,L
Nectarinia oustaleti,Oustalet's Sunbird,U,U,U,L
Nectarinia pembae,Pemba Sunbird,U,H,U,L
Nectarinia preussi,"Northern Double-collared Sunbird",U,H,H,L
Nectarinia pulchella,Beautiful Sunbird,U,H,H,L
Nectarinia purpureiventris,Purple-breasted Sunbird,H,H,L,L
Nectarinia regia,Regal Sunbird,U,H,H,L
Nectarinia reichenbachii,Reichenbach's Sunbird,H,H,L,L
Nectarinia reichenowi,Golden-winged Sunbird,U,H,H,L
Nectarinia rockefelleri,Rockefeller's Sunbird,H,H,H,H
Nectarinia rubescens,Green-throated Sunbird,H,H,L,L
Nectarinia rufipennis,Rufous-winged Sunbird,H,H,H,H
Nectarinia seimundi,Little Green Sunbird,H,H,L,L
Nectarinia senegalensis,Scarlet-chested Sunbird,U,H,L,L
Nectarinia shelleyi,Shelley's Sunbird,U,H,U,L
Nectarinia solaris,Flame-breasted Sunbird,H,U,L,L
Nectarinia sovimanga,Souimanga Sunbird,U,H,U,L
Nectarinia sperata,Purple-throated Sunbird,U,H,U,L
Nectarinia superba,Superb Sunbird,H,H,L,L
Nectarinia tacazze,Tacazze Sunbird,U,H,L,L
Nectarinia talatala,White-breasted Sunbird,U,H,U,L
Nectarinia thomensis,Giant Sunbird,H,H,L,L
Nectarinia ursulae,Ursula's Sunbird,U,H,L,L
Nectarinia venusta,Variable Sunbird,U,H,L,L
Nectarinia veroxii,Mouse-coloured Sunbird,H,H,L,L
Nectarinia verticalis,Green-headed Sunbird,U,H,H,L
Nectarinia violacea,Orange-breasted Sunbird,H,H,U,L
Nectarinia zeylonica,Purple-rumped Sunbird,U,L,H,L
Nemosia pileata,Hooded Tanager,H,H,L,L
Nemosia rourei,Cherry-throated Tanager,H,H,H,H
Neochelidon tibialis,White-thighed Swallow,H,U,H,L
Neochmia modesta,Plum-headed Finch,U,L,U,L
Neochmia phaeton,Crimson Finch,U,L,U,L
Neochmia ruficauda,Star Finch,L,L,L,L
Neochmia temporalis,Red-browed Finch,H,L,L,L
Neocichla gutturalis,Babbling Starling,H,H,U,L
Neocossyphus poensis,White-tailed Ant-thrush,H,U,L,L
Neocossyphus rufus,Red-tailed Ant-thrush,H,H,H,H
Neocrex colombiana,Colombian Crake,H,U,H,L
Neocrex erythrops,Paint-billed Crake,U,L,L,L
Neoctantes niger,Black Bushbird,H,H,H,H
Neodrepanis coruscans,Sunbird Asity,H,H,H,H
Neodrepanis hypoxantha,Yellow-bellied Asity,H,H,H,H
Neolalage banksiana,Buff-bellied Monarch,H,U,H,L
Neolestes torquatus,Black-collared Bulbul,U,H,U,L
Neomixis flavoviridis,Wedge-tailed Jery,H,H,H,H
Neomixis striatigula,Stripe-throated Jery,U,L,U,L
Neomixis tenella,Common Jery,U,H,U,L
Neomixis viridis,Green Jery,H,H,U,L
Neomorphus geoffroyi,"Rufous-vented Ground-cuckoo",U,H,H,L
Neomorphus pucheranii,Red-billed Ground-cuckoo,H,U,L,L
Neomorphus radiolosus,Banded Ground-cuckoo,H,U,H,L
Neomorphus rufipennis,"Rufous-winged Ground-cuckoo",H,U,H,L
Neomorphus squamiger,Scaled Ground-cuckoo,H,H,H,H
Neopelma aurifrons,Wied's Tyrant-manakin,H,H,H,H
"Neopelma chrysocephalum","Saffron-crested Tyrant-manakin",H,U,H,L
Neopelma chrysolophum,"Serra do Mar Tyrant-manakin",H,H,L,L
Neopelma pallescens,Pale-bellied Tyrant-manakin,H,H,L,L
"Neopelma sulphureiventer","Sulphur-bellied Tyrant-manakin",H,H,L,L
Neophema chrysogaster,Orange-bellied Parrot,H,L,H,L
Neophema chrysostoma,Blue-winged Parrot,U,L,U,L
Neophema elegans,Elegant Parrot,U,H,U,L
Neophema petrophila,Rock Parrot,H,H,H,H
Neophema pulchella,Turquoise Parrot,U,H,U,L
Neophema splendida,Scarlet-chested Parrot,H,L,U,L
Neophron percnopterus,Egyptian Vulture,H,H,H,H
Neopipo cinnamomea,Cinnamon Manakin-tyrant,H,H,H,H
Neopsephotus bourkii,Bourke's Parrot,H,L,H,L
"Neopsittacus musschenbroekii",Yellow-billed Lorikeet,U,H,U,L
Neopsittacus pullicauda,Orange-billed Lorikeet,H,H,U,L
Neothraupis fasciata,White-banded Tanager,H,L,L,L
Neotis denhami,Denham's Bustard,U,H,H,L
Neotis heuglinii,Heuglin's Bustard,U,H,U,L
Neotis ludwigii,Ludwig's Bustard,H,H,H,H
Neotis nuba,Nubian Bustard,H,H,H,H
Neoxolmis rufiventris,Chocolate-vented Tyrant,H,L,H,L
Nephelornis oneilli,Pardusco,H,U,H,L
Nesasio solomonensis,Fearful Owl,H,U,L,L
Nesillas brevicaudata,"Grand Comoro Brush-warbler",U,H,H,L
Nesillas lantzii,Lantz's Brush-warbler,H,U,L,L
Nesillas longicaudata,Anjouan Brush-warbler,H,H,H,H
Nesillas mariae,Moheli Warbler,H,H,H,H
Nesillas typica,Madagascar Brush-warbler,U,H,U,L
Nesocharis ansorgei,White-collared Oliveback,H,L,L,L
Nesocharis capistrata,White-cheeked Oliveback,U,U,H,L
Nesocharis shelleyi,Fernando Po Oliveback,U,U,L,L
Nesocichla eremita,Tristan Thrush,H,L,U,L
Nesoclopeus woodfordi,Woodford's Rail,H,L,H,L
Nesoctites micromegas,Antillean Piculet,U,L,H,L
Nesoenas mayeri,Pink Pigeon,H,H,H,H
Nesoenas picturata,Madagascar Turtle-dove,U,H,U,L
Nesofregetta fuliginosa,White-throated Storm-petrel,H,H,L,L
Nesopsar nigerrimus,Jamaican Blackbird,H,H,H,H
Nesospingus speculiferus,Puerto Rican Tanager,U,H,U,L
Nesospiza acunhae,Tristan Bunting,H,H,U,L
Nesospiza wilkinsi,Grosbeak Bunting,H,H,U,L
Nesotriccus ridgwayi,Cocos Flycatcher,H,H,U,L
Nestor meridionalis,Kaka,H,H,H,H
Nestor notabilis,Kea,H,H,H,H
Netta erythrophthalma,Southern Pochard,L,H,L,L
Netta peposaca,Rosy-billed Pochard,U,H,U,L
Netta rufina,Red-crested Pochard,H,H,L,L
Nettapus auritus,African Pygmy-goose,H,H,L,L
"Nettapus coromandelianus",Cotton Pygmy-goose,H,H,U,L
Nettapus pulchellus,Green Pygmy-goose,H,H,U,L
Newtonia amphichroa,Dark Newtonia,U,U,U,L
Newtonia archboldi,Archbold's Newtonia,H,U,L,L
Newtonia brunneicauda,Common Newtonia,U,U,U,L
Newtonia fanovanae,Red-tailed Newtonia,H,H,H,H
Nicator chloris,Yellow-spotted Nicator,H,H,L,L
Nicator gularis,Eastern Nicator,U,L,L,L
Nicator vireo,Yellow-throated Nicator,H,H,H,H
Nigrita canicapillus,Grey-headed Negrofinch,U,L,U,L
Nigrita fusconotus,White-breasted Negrofinch,H,L,L,L
Nigrita luteifrons,Pale-fronted Negrofinch,U,U,U,L
Nilaus afer,Brubru,U,H,L,L
Niltava davidi,Fujian Niltava,H,U,U,L
Niltava grandis,Large Niltava,U,L,U,L
Niltava macgrigoriae,Small Niltava,U,L,U,L
Niltava sumatrana,Rufous-vented Niltava,H,H,H,H
Niltava sundara,Rufous-bellied Niltava,U,L,H,L
Niltava vivida,Vivid Niltava,H,H,U,L
Ninox affinis,Andaman Hawk-owl,H,U,L,L
Ninox burhani,Togian Hawk-owl,H,H,H,H
Ninox connivens,Barking Owl,U,H,U,L
Ninox ios,Cinnabar Hawk-owl,H,H,H,H
Ninox jacquinoti,Solomons Hawk-owl,H,U,H,L
Ninox meeki,Manus Hawk-owl,H,U,H,L
Ninox natalis,Christmas Hawk-owl,H,H,U,L
Ninox novaeseelandiae,Southern Boobook,H,L,L,L
Ninox ochracea,Ochre-bellied Hawk-owl,H,U,H,L
Ninox odiosa,Russet Hawk-owl,H,U,H,L
Ninox philippensis,Philippine Hawk-owl,U,U,U,L
Ninox punctulata,Speckled Hawk-owl,U,U,U,L
Ninox rudolfi,Sumba Boobook,H,U,H,L
Ninox rufa,Rufous Owl,H,H,U,L
Ninox scutulata,Brown Hawk-owl,U,L,U,L
Ninox squamipila,Moluccan Hawk-owl,U,H,U,L
Ninox strenua,Powerful Owl,H,H,U,L
Ninox sumbaensis,Little Sumba Hawk-owl,H,U,H,L
Ninox superciliaris,White-browed Hawk-owl,U,L,U,L
Ninox theomacha,Jungle Hawk-owl,U,H,U,L
Ninox variegata,Bismarck Hawk-owl,H,U,H,L
Nipponia nippon,Asian Crested Ibis,H,H,H,H
Nomonyx dominicus,Masked Duck,L,H,L,L
Nonnula amaurocephala,Chestnut-headed Nunlet,H,U,H,L
Nonnula brunnea,Brown Nunlet,H,U,H,L
Nonnula frontalis,Grey-cheeked Nunlet,U,U,H,L
Nonnula rubecula,Rusty-breasted Nunlet,U,U,H,L
Nonnula ruficapilla,Rufous-capped Nunlet,H,U,L,L
Nonnula sclateri,Fulvous-chinned Nunlet,H,U,L,L
Northiella haematogaster,Bluebonnet,H,L,L,L
"Notharchus hyperrhynchus",White-necked Puffbird,H,U,H,L
Notharchus,Guianan Puffbird,H,U,H,L
Notharchus ordii,Brown-banded Puffbird,H,U,H,L
Notharchus pectoralis,Black-breasted Puffbird,H,L,H,L
Notharchus swainsoni,Buff-bellied Puffbird,H,U,L,L
Notharchus tectus,Pied Puffbird,H,H,H,H
Nothocercus bonapartei,Highland Tinamou,H,H,H,H
Nothocercus julius,Tawny-breasted Tinamou,H,H,H,H
Nothocercus nigrocapillus,Hooded Tinamou,H,H,H,H
Nothocrax urumutum,Nocturnal Curassow,H,H,H,H
Nothoprocta cinerascens,Brushland Tinamou,H,H,L,L
Nothoprocta curvirostris,Curve-billed Tinamou,H,H,H,H
Nothoprocta ornata,Ornate Tinamou,H,H,H,H
Nothoprocta pentlandii,Andean Tinamou,H,H,H,H
Nothoprocta perdicaria,Chilean Tinamou,U,H,L,L
Nothoprocta taczanowskii,Taczanowski's Tinamou,H,H,H,H
Nothura boraquira,White-bellied Nothura,U,H,L,L
Nothura chacoensis,Chaco Nothura,H,H,L,L
Nothura darwinii,Darwin's Nothura,H,H,H,H
Nothura maculosa,Spotted Nothura,U,H,L,L
Nothura minor,Lesser Nothura,H,H,L,L
Notiochelidon flavipes,Pale-footed Swallow,H,U,L,L
Notiochelidon murina,Brown-bellied Swallow,U,L,H,L
Notiochelidon pileata,Black-capped Swallow,L,L,H,L
Notiomystis cincta,Stitchbird,H,L,H,L
Nucifraga caryocatactes,Spotted Nutcracker,H,H,H,H
Nucifraga columbiana,Clark's Nutcracker,H,H,H,H
Numenius americanus,Long-billed Curlew,L,H,H,L
Numenius arquata,Eurasian Curlew,H,H,H,H
Numenius borealis,Eskimo Curlew,H,H,H,H
"Numenius madagascariensis",Far Eastern Curlew,L,H,H,L
Numenius minutus,Little Curlew,H,H,L,L
Numenius phaeopus,Whimbrel,L,H,H,L
Numenius tahitiensis,Bristle-thighed Curlew,H,H,H,H
Numenius tenuirostris,Slender-billed Curlew,H,H,H,H
Numida meleagris,Helmeted Guineafowl,L,L,L,L
Nyctanassa violacea,Yellow-crowned Night-heron,L,L,L,L
Nyctibius aethereus,Long-tailed Potoo,H,H,H,H
Nyctibius bracteatus,Rufous Potoo,H,H,H,H
Nyctibius grandis,Great Potoo,H,H,H,H
Nyctibius griseus,Grey Potoo,U,H,L,L
Nyctibius jamaicensis,Northern Potoo,L,H,H,L
Nyctibius leucopterus,White-winged Potoo,H,H,H,H
Nyctibius maculosus,Andean Potoo,H,H,H,H
Nyctidromus albicollis,Common Pauraque,L,H,L,L
Nyctiphrynus mcleodii,Eared Poorwill,H,H,L,L
Nyctiphrynus ocellatus,Ocellated Poorwill,H,H,L,L
Nyctiphrynus rosenbergi,Choco Poorwill,H,U,H,L
Nyctiphrynus yucatanicus,Yucatan Poorwill,L,U,H,L
Nyctiprogne leucopyga,Band-tailed Nighthawk,H,U,H,L
Nyctiprogne vielliardi,Plain-tailed Nighthawk,H,U,H,L
Nyctyornis amictus,Red-bearded Bee-eater,H,H,H,H
Nyctyornis athertoni,Blue-bearded Bee-eater,H,H,H,H
Nymphicus hollandicus,Cockatiel,H,H,L,L
Nystalus chacuru,White-eared Puffbird,U,L,L,L
Nystalus maculatus,Spot-backed Puffbird,U,L,L,L
Nystalus radiatus,Barred Puffbird,U,U,H,L
Nystalus striolatus,Striolated Puffbird,H,L,L,L
Oceanites gracilis,White-vented Storm-petrel,U,H,H,L
Oceanites maorianus,New Zealand Storm-petrel,H,H,H,H
Oceanites oceanicus,Wilson's Storm-petrel,L,H,L,L
Oceanodroma castro,Madeiran Storm-petrel,L,H,L,L
Oceanodroma furcata,Fork-tailed Storm-petrel,H,H,L,L
Oceanodroma homochroa,Ashy Storm-petrel,H,H,H,H
Oceanodroma hornbyi,Ringed Storm-petrel,H,H,U,L
Oceanodroma leucorhoa,Leach's Storm-petrel,L,H,L,L
"Oceanodroma macrodactyla",Guadalupe Storm-petrel,H,H,H,H
Oceanodroma markhami,Markham's Storm-petrel,H,H,U,L
"Oceanodroma matsudairae",Matsudaira's Storm-petrel,L,H,L,L
Oceanodroma melania,Black Storm-petrel,L,H,L,L
Oceanodroma monorhis,Swinhoe's Storm-petrel,L,H,L,L
Oceanodroma tethys,Wedge-rumped Storm-petrel,L,H,H,L
Oceanodroma tristrami,Tristram's Storm-petrel,L,H,L,L
"Ochthoeca cinnamomeiventris",Slaty-backed Chat-tyrant,H,U,L,L
Ochthoeca diadema,Yellow-bellied Chat-tyrant,U,L,H,L
Ochthoeca frontalis,Crowned Chat-tyrant,U,U,H,L
Ochthoeca fumicolor,Brown-backed Chat-tyrant,U,U,H,L
Ochthoeca jelskii,Jelski's Chat-tyrant,H,U,H,L
Ochthoeca leucophrys,White-browed Chat-tyrant,H,H,H,H
Ochthoeca oenanthoides,D'Orbigny's Chat-tyrant,H,U,H,L
Ochthoeca piurae,Piura Chat-tyrant,H,U,H,L
Ochthoeca pulchella,Golden-browed Chat-tyrant,U,U,H,L
Ochthoeca rufipectoralis,Rufous-breasted Chat-tyrant,H,U,L,L
Ochthornis littoralis,Drab Water-tyrant,H,L,H,L
Ocreatus underwoodii,Booted Racket-tail,H,H,L,L
Ocyalus latirostris,Band-tailed Oropendola,H,U,U,L
Ocyceros birostris,Indian Grey Hornbill,H,H,L,L
Ocyceros gingalensis,Sri Lanka Grey Hornbill,H,H,H,H
Ocyceros griseus,Malabar Grey Hornbill,H,H,H,H
Ocyphaps lophotes,Crested Pigeon,U,H,U,L
Odontophorus atrifrons,Black-fronted Wood-quail,H,U,H,L
Odontophorus balliviani,Stripe-faced Wood-quail,H,U,H,L
Odontophorus capueira,Spot-winged Wood-quail,H,L,L,L
"Odontophorus columbianus",Venezuelan Wood-quail,H,L,H,L
Odontophorus dialeucos,Tacarcuna Wood-quail,H,H,H,H
Odontophorus erythrops,Rufous-fronted Wood-quail,H,U,H,L
Odontophorus gujanensis,Marbled Wood-quail,H,L,H,L
Odontophorus guttatus,Spotted Wood-quail,H,U,H,L
"Odontophorus hyperythrus",Chestnut Wood-quail,H,U,H,L
"Odontophorus leucolaemus",Black-breasted Wood-quail,H,L,H,L
"Odontophorus melanonotus",Dark-backed Wood-quail,H,U,H,L
Odontophorus melanotis,Black-eared Wood-quail,H,L,H,L
Odontophorus speciosus,Rufous-breasted Wood-quail,H,U,H,L
Odontophorus stellatus,Starred Wood-quail,H,U,L,L
Odontophorus strophium,Gorgeted Wood-quail,H,U,H,L
Odontorchilus branickii,Grey-mantled Wren,H,H,H,H
Odontorchilus cinereus,Tooth-billed Wren,H,H,H,H
Oedistoma pygmaeum,Pygmy Longbill,H,U,L,L
Oena capensis,Namaqua Dove,U,H,L,L
Oenanthe albonigra,Hume's Wheatear,H,L,H,L
Oenanthe bifasciata,Buff-streaked Chat,H,H,L,L
Oenanthe bottae,Botta's Wheatear,U,L,U,L
Oenanthe chrysopygia,Red-tailed Wheatear,H,U,L,L
