"BBS_route","reclass","buffer","YEAR","total_pix","km2","RTENO"
2342,2,200,2005,2150.4,1.93536,66061
2342,1,200,2005,60,0.054,66061
2342,2,400,2005,2919.2,2.62728,66061
2342,1,400,2005,116,0.1044,66061
2342,2,1000,2005,5702.4,5.13216,66061
2342,2,2000,2005,10327,9.2943,66061
2342,7,5000,2005,75,0.0675,66061
2342,7,10000,2005,137,0.1233,66061
2342,3,10000,2005,2547.4,2.29266,66061
2342,3,400,2005,407.6,0.36684,66061
2342,3,1000,2005,488.2,0.43938,66061
2342,3,2000,2005,488.2,0.43938,66061
2342,3,5000,2005,2388.2,2.14938,66061
2342,5,1000,2005,64,0.0576,66061
2342,5,2000,2005,462,0.4158,66061
2342,5,5000,2005,6123.2,5.51088,66061
2342,3,200,2005,197.2,0.17748,66061
2342,5,400,2005,6,0.0054,66061
2342,4,10000,2006,278370,250.533,66061
2342,6,10000,2006,767760,690.984,66061
2342,1,1000,2006,146,0.1314,66061
2342,4,1000,2006,17154,15.4386,66061
2342,6,1000,2006,64610,58.149,66061
2342,1,10000,2006,5763,5.1867,66061
2342,2,10000,2006,79840,71.856,66061
2342,5,10000,2006,19325,17.3925,66061
2342,4,200,2006,2349,2.1141,66061
2342,6,200,2006,12580,11.322,66061
2342,1,2000,2006,195,0.1755,66061
2342,4,2000,2006,39034,35.1306,66061
2342,6,2000,2006,131012,117.9108,66061
2342,4,400,2006,5685,5.1165,66061
2342,6,400,2006,25621,23.0589,66061
2342,1,5000,2006,3666,3.2994,66061
2342,2,5000,2006,29587,26.6283,66061
2342,4,5000,2006,119104,107.1936,66061
2342,6,5000,2006,336463,302.8167,66061
2342,2,200,2006,2153,1.9377,66061
2342,1,200,2006,60,0.054,66061
2342,2,400,2006,2923,2.6307,66061
2342,1,400,2006,116,0.1044,66061
2342,2,1000,2006,5711,5.1399,66061
2342,2,2000,2006,10339,9.3051,66061
2342,7,5000,2006,75,0.0675,66061
2342,7,10000,2006,137,0.1233,66061
2342,3,10000,2006,2585,2.3265,66061
2342,3,400,2006,414,0.3726,66061
2342,3,1000,2006,501,0.4509,66061
2342,3,2000,2006,501,0.4509,66061
2342,3,5000,2006,2420,2.178,66061
2342,5,1000,2006,64,0.0576,66061
2342,5,2000,2006,462,0.4158,66061
2342,5,5000,2006,6096,5.4864,66061
2342,3,200,2006,198,0.1782,66061
2342,5,400,2006,6,0.0054,66061
2342,4,10000,2007,277983,250.1847,66061
2342,6,10000,2007,767789.2,691.01028,66061
2342,1,1000,2007,156.6,0.14094,66061
2342,4,1000,2007,17135.4,15.42186,66061
2342,6,1000,2007,64610.6,58.14954,66061
2342,1,10000,2007,5886.6,5.29794,66061
2342,2,10000,2007,79900.8,71.91072,66061
2342,5,10000,2007,19566.2,17.60958,66061
2342,4,200,2007,2349,2.1141,66061
2342,6,200,2007,12580,11.322,66061
2342,1,2000,2007,205.6,0.18504,66061
2342,4,2000,2007,38975,35.0775,66061
2342,6,2000,2007,131013.4,117.91206,66061
2342,4,400,2007,5682.8,5.11452,66061
2342,6,400,2007,25622.6,23.06034,66061
2342,1,5000,2007,3794.4,3.41496,66061
2342,2,5000,2007,29588.2,26.62938,66061
2342,4,5000,2007,118942,107.0478,66061
2342,6,5000,2007,336473,302.8257,66061
2342,2,200,2007,2153.2,1.93788,66061
2342,1,200,2007,63.2,0.05688,66061
2342,2,400,2007,2923.2,2.63088,66061
2342,1,400,2007,125.6,0.11304,66061
2342,2,1000,2007,5711.2,5.14008,66061
2342,2,2000,2007,10339.2,9.30528,66061
2342,7,5000,2007,75,0.0675,66061
2342,7,10000,2007,137,0.1233,66061
2342,3,10000,2007,2517.2,2.26548,66061
2342,3,400,2007,404.2,0.36378,66061
2342,3,1000,2007,491.2,0.44208,66061
2342,3,2000,2007,491.2,0.44208,66061
2342,3,5000,2007,2345.2,2.11068,66061
2342,5,1000,2007,73.8,0.06642,66061
2342,5,2000,2007,500.8,0.45072,66061
2342,5,5000,2007,6136.2,5.52258,66061
2342,3,200,2007,194.6,0.17514,66061
2342,5,400,2007,6.6,0.00594,66061
2342,4,10000,2008,277596,249.8364,66061
2342,6,10000,2008,767818.4,691.03656,66061
2342,1,1000,2008,167.2,0.15048,66061
2342,4,1000,2008,17116.8,15.40512,66061
2342,6,1000,2008,64611.2,58.15008,66061
2342,1,10000,2008,6010.2,5.40918,66061
2342,2,10000,2008,79961.6,71.96544,66061
2342,5,10000,2008,19807.4,17.82666,66061
2342,4,200,2008,2349,2.1141,66061
2342,6,200,2008,12580,11.322,66061
2342,1,2000,2008,216.2,0.19458,66061
2342,4,2000,2008,38916,35.0244,66061
2342,6,2000,2008,131014.8,117.91332,66061
2342,4,400,2008,5680.6,5.11254,66061
2342,6,400,2008,25624.2,23.06178,66061
2342,1,5000,2008,3922.8,3.53052,66061
2342,2,5000,2008,29589.4,26.63046,66061
2342,4,5000,2008,118780,106.902,66061
2342,6,5000,2008,336483,302.8347,66061
2342,2,200,2008,2153.4,1.93806,66061
2342,1,200,2008,66.4,0.05976,66061
2342,2,400,2008,2923.4,2.63106,66061
2342,1,400,2008,135.2,0.12168,66061
2342,2,1000,2008,5711.4,5.14026,66061
2342,2,2000,2008,10339.4,9.30546,66061
2342,7,5000,2008,75,0.0675,66061
2342,7,10000,2008,137,0.1233,66061
2342,3,10000,2008,2449.4,2.20446,66061
2342,3,400,2008,394.4,0.35496,66061
2342,3,1000,2008,481.4,0.43326,66061
2342,3,2000,2008,481.4,0.43326,66061
2342,3,5000,2008,2270.4,2.04336,66061
2342,5,1000,2008,83.6,0.07524,66061
2342,5,2000,2008,539.6,0.48564,66061
2342,5,5000,2008,6176.4,5.55876,66061
2342,3,200,2008,191.2,0.17208,66061
2342,5,400,2008,7.2,0.00648,66061
2342,4,10000,2009,277209,249.4881,66061
2342,6,10000,2009,767847.6,691.06284,66061
2342,1,1000,2009,177.8,0.16002,66061
2342,4,1000,2009,17098.2,15.38838,66061
2342,6,1000,2009,64611.8,58.15062,66061
2342,1,10000,2009,6133.8,5.52042,66061
2342,2,10000,2009,80022.4,72.02016,66061
2342,5,10000,2009,20048.6,18.04374,66061
2342,4,200,2009,2349,2.1141,66061
2342,6,200,2009,12580,11.322,66061
2342,1,2000,2009,226.8,0.20412,66061
2342,4,2000,2009,38857,34.9713,66061
2342,6,2000,2009,131016.2,117.91458,66061
2342,4,400,2009,5678.4,5.11056,66061
2342,6,400,2009,25625.8,23.06322,66061
2342,1,5000,2009,4051.2,3.64608,66061
2342,2,5000,2009,29590.6,26.63154,66061
2342,4,5000,2009,118618,106.7562,66061
2342,6,5000,2009,336493,302.8437,66061
2342,2,200,2009,2153.6,1.93824,66061
2342,1,200,2009,69.6,0.06264,66061
2342,2,400,2009,2923.6,2.63124,66061
2342,1,400,2009,144.8,0.13032,66061
2342,2,1000,2009,5711.6,5.14044,66061
2342,2,2000,2009,10339.6,9.30564,66061
2342,7,5000,2009,75,0.0675,66061
2342,7,10000,2009,137,0.1233,66061
2342,3,10000,2009,2381.6,2.14344,66061
2342,3,400,2009,384.6,0.34614,66061
2342,3,1000,2009,471.6,0.42444,66061
2342,3,2000,2009,471.6,0.42444,66061
2342,3,5000,2009,2195.6,1.97604,66061
2342,5,1000,2009,93.4,0.08406,66061
2342,5,2000,2009,578.4,0.52056,66061
2342,5,5000,2009,6216.6,5.59494,66061
2342,3,200,2009,187.8,0.16902,66061
2342,5,400,2009,7.8,0.00702,66061
2342,4,10000,2010,276822,249.1398,66061
2342,6,10000,2010,767876.8,691.08912,66061
2342,1,1000,2010,188.4,0.16956,66061
2342,4,1000,2010,17079.6,15.37164,66061
2342,6,1000,2010,64612.4,58.15116,66061
2342,1,10000,2010,6257.4,5.63166,66061
2342,2,10000,2010,80083.2,72.07488,66061
2342,5,10000,2010,20289.8,18.26082,66061
2342,4,200,2010,2349,2.1141,66061
2342,6,200,2010,12580,11.322,66061
2342,1,2000,2010,237.4,0.21366,66061
2342,4,2000,2010,38798,34.9182,66061
2342,6,2000,2010,131017.6,117.91584,66061
2342,4,400,2010,5676.2,5.10858,66061
2342,6,400,2010,25627.4,23.06466,66061
2342,1,5000,2010,4179.6,3.76164,66061
2342,2,5000,2010,29591.8,26.63262,66061
2342,4,5000,2010,118456,106.6104,66061
2342,6,5000,2010,336503,302.8527,66061
2342,2,200,2010,2153.8,1.93842,66061
2342,1,200,2010,72.8,0.06552,66061
2342,2,400,2010,2923.8,2.63142,66061
2342,1,400,2010,154.4,0.13896,66061
2342,2,1000,2010,5711.8,5.14062,66061
2342,2,2000,2010,10339.8,9.30582,66061
2342,7,5000,2010,75,0.0675,66061
2342,7,10000,2010,137,0.1233,66061
2342,3,10000,2010,2313.8,2.08242,66061
2342,3,400,2010,374.8,0.33732,66061
2342,3,1000,2010,461.8,0.41562,66061
2342,3,2000,2010,461.8,0.41562,66061
2342,3,5000,2010,2120.8,1.90872,66061
2342,5,1000,2010,103.2,0.09288,66061
2342,5,2000,2010,617.2,0.55548,66061
2342,5,5000,2010,6256.8,5.63112,66061
2342,3,200,2010,184.4,0.16596,66061
2342,5,400,2010,8.4,0.00756,66061
2342,4,10000,2011,276435,248.7915,66061
2342,6,10000,2011,767906,691.1154,66061
2342,1,1000,2011,199,0.1791,66061
2342,4,1000,2011,17061,15.3549,66061
2342,6,1000,2011,64613,58.1517,66061
2342,1,10000,2011,6381,5.7429,66061
2342,2,10000,2011,80144,72.1296,66061
2342,5,10000,2011,20531,18.4779,66061
2342,4,200,2011,2349,2.1141,66061
2342,6,200,2011,12580,11.322,66061
2342,1,2000,2011,248,0.2232,66061
2342,4,2000,2011,38739,34.8651,66061
2342,6,2000,2011,131019,117.9171,66061
2342,4,400,2011,5674,5.1066,66061
2342,6,400,2011,25629,23.0661,66061
2342,1,5000,2011,4308,3.8772,66061
2342,2,5000,2011,29593,26.6337,66061
2342,4,5000,2011,118294,106.4646,66061
2342,6,5000,2011,336513,302.8617,66061
2342,2,200,2011,2154,1.9386,66061
2342,1,200,2011,76,0.0684,66061
2342,2,400,2011,2924,2.6316,66061
2342,1,400,2011,164,0.1476,66061
2342,2,1000,2011,5712,5.1408,66061
2342,2,2000,2011,10340,9.306,66061
2342,7,5000,2011,75,0.0675,66061
2342,7,10000,2011,137,0.1233,66061
2342,3,10000,2011,2246,2.0214,66061
2342,3,400,2011,365,0.3285,66061
2342,3,1000,2011,452,0.4068,66061
2342,3,2000,2011,452,0.4068,66061
2342,3,5000,2011,2046,1.8414,66061
2342,5,1000,2011,149,0.1341,66061
2342,5,2000,2011,745,0.6705,66061
2342,5,5000,2011,6582,5.9238,66061
2342,3,200,2011,181,0.1629,66061
2342,5,400,2011,9,0.0081,66061
2343,2,10000,1992,76702,69.0318,66064
2343,6,10000,1992,1150913,1035.8217,66064
2343,4,10000,1992,55031,49.5279,66064
2343,5,10000,1992,9713,8.7417,66064
2343,2,1000,1992,5498,4.9482,66064
2343,4,1000,1992,1000,0.9,66064
2343,5,1000,1992,787,0.7083,66064
2343,6,1000,1992,99813,89.8317,66064
2343,1,10000,1992,2595,2.3355,66064
2343,3,10000,1992,16,0.0144,66064
2343,2,200,1992,2487,2.2383,66064
2343,4,200,1992,90,0.081,66064
2343,6,200,1992,18857,16.9713,66064
2343,2,2000,1992,9794,8.8146,66064
2343,4,2000,1992,4467,4.0203,66064
2343,5,2000,1992,1371,1.2339,66064
2343,6,2000,1992,202277,182.0493,66064
2343,2,400,1992,3306,2.9754,66064
2343,4,400,1992,272,0.2448,66064
2343,5,400,1992,452,0.4068,66064
2343,6,400,1992,38956,35.0604,66064
2343,2,5000,1992,32082,28.8738,66064
2343,3,5000,1992,6,0.0054,66064
2343,4,5000,1992,12193,10.9737,66064
2343,5,5000,1992,2879,2.5911,66064
2343,6,5000,1992,526686,474.0174,66064
2343,5,200,1992,0,0,66064
2343,7,400,1992,0,0,66064
2343,7,1000,1992,0,0,66064
2343,1,2000,1992,6,0.0054,66064
2343,7,2000,1992,1,9e-04,66064
2343,1,5000,1992,948,0.8532,66064
2343,7,5000,1992,73,0.0657,66064
2343,7,10000,1992,294,0.2646,66064
2343,3,1000,1992,0,0,66064
2343,3,2000,1992,0,0,66064
2343,2,10000,1993,76647.4444444444,68.9827,66064
2343,6,10000,1993,1151497.55555556,1036.3478,66064
2343,4,10000,1993,54409,48.9681,66064
2343,5,10000,1993,9736.11111111111,8.7625,66064
2343,2,1000,1993,5500.33333333333,4.9503,66064
2343,4,1000,1993,1012.33333333333,0.9111,66064
2343,5,1000,1993,791.666666666667,0.7125,66064
2343,6,1000,1993,99792.2222222222,89.813,66064
2343,1,10000,1993,2654.22222222222,2.3888,66064
2343,3,10000,1993,22.8888888888889,0.0206,66064
2343,2,200,1993,2486,2.2374,66064
2343,4,200,1993,91.7777777777778,0.0826,66064
2343,6,200,1993,18856.2222222222,16.9706,66064
2343,2,2000,1993,9810.33333333333,8.8293,66064
2343,4,2000,1993,4498.11111111111,4.0483,66064
2343,5,2000,1993,1381.88888888889,1.2437,66064
2343,6,2000,1993,202203.888888889,181.9835,66064
2343,2,400,1993,3304.11111111111,2.9737,66064
2343,4,400,1993,277.222222222222,0.2495,66064
2343,5,400,1993,455.666666666667,0.4101,66064
2343,6,400,1993,38949,35.0541,66064
2343,2,5000,1993,32094.7777777778,28.8853,66064
2343,3,5000,1993,10.8888888888889,0.0098,66064
2343,4,5000,1993,12192.6666666667,10.9734,66064
2343,5,5000,1993,2894.11111111111,2.6047,66064
2343,6,5000,1993,526613.111111111,473.9518,66064
2343,5,200,1993,0,0,66064
2343,7,400,1993,0,0,66064
2343,7,1000,1993,0.888888888888889,8e-04,66064
2343,1,2000,1993,16.4444444444444,0.0148,66064
2343,7,2000,1993,2.44444444444444,0.0022,66064
2343,1,5000,1993,986.888888888889,0.8882,66064
2343,7,5000,1993,74.4444444444444,0.067,66064
2343,7,10000,1993,296.555555555556,0.2669,66064
2343,3,1000,1993,0,0,66064
2343,3,2000,1993,0,0,66064
2343,2,10000,1994,76592.8888888889,68.9336,66064
2343,6,10000,1994,1152082.11111111,1036.8739,66064
2343,4,10000,1994,53787,48.4083,66064
2343,5,10000,1994,9759.22222222222,8.7833,66064
2343,2,1000,1994,5502.66666666667,4.9524,66064
2343,4,1000,1994,1024.66666666667,0.9222,66064
2343,5,1000,1994,796.333333333333,0.7167,66064
2343,6,1000,1994,99771.4444444444,89.7943,66064
2343,1,10000,1994,2713.44444444444,2.4421,66064
2343,3,10000,1994,29.7777777777778,0.0268,66064
2343,2,200,1994,2485,2.2365,66064
2343,4,200,1994,93.5555555555556,0.0842,66064
2343,6,200,1994,18855.4444444444,16.9699,66064
2343,2,2000,1994,9826.66666666667,8.844,66064
2343,4,2000,1994,4529.22222222222,4.0763,66064
2343,5,2000,1994,1392.77777777778,1.2535,66064
2343,6,2000,1994,202130.777777778,181.9177,66064
2343,2,400,1994,3302.22222222222,2.972,66064
2343,4,400,1994,282.444444444444,0.2542,66064
2343,5,400,1994,459.333333333333,0.4134,66064
2343,6,400,1994,38942,35.0478,66064
2343,2,5000,1994,32107.5555555556,28.8968,66064
2343,3,5000,1994,15.7777777777778,0.0142,66064
2343,4,5000,1994,12192.3333333333,10.9731,66064
2343,5,5000,1994,2909.22222222222,2.6183,66064
2343,6,5000,1994,526540.222222222,473.8862,66064
2343,5,200,1994,0,0,66064
2343,7,400,1994,0,0,66064
2343,7,1000,1994,1.77777777777778,0.0016,66064
2343,1,2000,1994,26.8888888888889,0.0242,66064
2343,7,2000,1994,3.88888888888889,0.0035,66064
2343,1,5000,1994,1025.77777777778,0.9232,66064
2343,7,5000,1994,75.8888888888889,0.0683,66064
2343,7,10000,1994,299.111111111111,0.2692,66064
2343,3,1000,1994,0,0,66064
2343,3,2000,1994,0,0,66064
2343,2,10000,1995,76538.3333333333,68.8845,66064
2343,6,10000,1995,1152666.66666667,1037.4,66064
2343,4,10000,1995,53165,47.8485,66064
2343,5,10000,1995,9782.33333333333,8.8041,66064
2343,2,1000,1995,5505,4.9545,66064
2343,4,1000,1995,1037,0.9333,66064
2343,5,1000,1995,801,0.7209,66064
2343,6,1000,1995,99750.6666666667,89.7756,66064
2343,1,10000,1995,2772.66666666667,2.4954,66064
2343,3,10000,1995,36.6666666666667,0.033,66064
2343,2,200,1995,2484,2.2356,66064
2343,4,200,1995,95.3333333333333,0.0858,66064
2343,6,200,1995,18854.6666666667,16.9692,66064
2343,2,2000,1995,9843,8.8587,66064
2343,4,2000,1995,4560.33333333333,4.1043,66064
2343,5,2000,1995,1403.66666666667,1.2633,66064
2343,6,2000,1995,202057.666666667,181.8519,66064
2343,2,400,1995,3300.33333333333,2.9703,66064
2343,4,400,1995,287.666666666667,0.2589,66064
2343,5,400,1995,463,0.4167,66064
2343,6,400,1995,38935,35.0415,66064
2343,2,5000,1995,32120.3333333333,28.9083,66064
2343,3,5000,1995,20.6666666666667,0.0186,66064
2343,4,5000,1995,12192,10.9728,66064
2343,5,5000,1995,2924.33333333333,2.6319,66064
2343,6,5000,1995,526467.333333333,473.8206,66064
2343,5,200,1995,0,0,66064
2343,7,400,1995,0,0,66064
2343,7,1000,1995,2.66666666666667,0.0024,66064
2343,1,2000,1995,37.3333333333333,0.0336,66064
2343,7,2000,1995,5.33333333333333,0.0048,66064
2343,1,5000,1995,1064.66666666667,0.9582,66064
2343,7,5000,1995,77.3333333333333,0.0696,66064
2343,7,10000,1995,301.666666666667,0.2715,66064
2343,3,1000,1995,0,0,66064
2343,3,2000,1995,0,0,66064
2343,2,10000,1996,76483.7777777778,68.8354,66064
2343,6,10000,1996,1153251.22222222,1037.9261,66064
2343,4,10000,1996,52543,47.2887,66064
2343,5,10000,1996,9805.44444444445,8.8249,66064
2343,2,1000,1996,5507.33333333333,4.9566,66064
2343,4,1000,1996,1049.33333333333,0.9444,66064
2343,5,1000,1996,805.666666666667,0.7251,66064
2343,6,1000,1996,99729.8888888889,89.7569,66064
2343,1,10000,1996,2831.88888888889,2.5487,66064
2343,3,10000,1996,43.5555555555556,0.0392,66064
2343,2,200,1996,2483,2.2347,66064
2343,4,200,1996,97.1111111111111,0.0874,66064
2343,6,200,1996,18853.8888888889,16.9685,66064
2343,2,2000,1996,9859.33333333333,8.8734,66064
2343,4,2000,1996,4591.44444444444,4.1323,66064
2343,5,2000,1996,1414.55555555556,1.2731,66064
2343,6,2000,1996,201984.555555556,181.7861,66064
2343,2,400,1996,3298.44444444444,2.9686,66064
2343,4,400,1996,292.888888888889,0.2636,66064
2343,5,400,1996,466.666666666667,0.42,66064
2343,6,400,1996,38928,35.0352,66064
2343,2,5000,1996,32133.1111111111,28.9198,66064
2343,3,5000,1996,25.5555555555556,0.023,66064
2343,4,5000,1996,12191.6666666667,10.9725,66064
2343,5,5000,1996,2939.44444444444,2.6455,66064
2343,6,5000,1996,526394.444444444,473.755,66064
2343,5,200,1996,0,0,66064
2343,7,400,1996,0,0,66064
2343,7,1000,1996,3.55555555555556,0.0032,66064
2343,1,2000,1996,47.7777777777778,0.043,66064
2343,7,2000,1996,6.77777777777778,0.0061,66064
2343,1,5000,1996,1103.55555555556,0.9932,66064
2343,7,5000,1996,78.7777777777778,0.0709,66064
2343,7,10000,1996,304.222222222222,0.2738,66064
2343,3,1000,1996,0,0,66064
2343,3,2000,1996,0,0,66064
2343,2,10000,1997,76429.2222222222,68.7863,66064
2343,6,10000,1997,1153835.77777778,1038.4522,66064
2343,4,10000,1997,51921,46.7289,66064
2343,5,10000,1997,9828.55555555555,8.8457,66064
2343,2,1000,1997,5509.66666666667,4.9587,66064
2343,4,1000,1997,1061.66666666667,0.9555,66064
2343,5,1000,1997,810.333333333333,0.7293,66064
2343,6,1000,1997,99709.1111111111,89.7382,66064
2343,1,10000,1997,2891.11111111111,2.602,66064
2343,3,10000,1997,50.4444444444444,0.0454,66064
2343,2,200,1997,2482,2.2338,66064
2343,4,200,1997,98.8888888888889,0.089,66064
2343,6,200,1997,18853.1111111111,16.9678,66064
2343,2,2000,1997,9875.66666666667,8.8881,66064
2343,4,2000,1997,4622.55555555556,4.1603,66064
2343,5,2000,1997,1425.44444444444,1.2829,66064
2343,6,2000,1997,201911.444444444,181.7203,66064
2343,2,400,1997,3296.55555555556,2.9669,66064
2343,4,400,1997,298.111111111111,0.2683,66064
2343,5,400,1997,470.333333333333,0.4233,66064
2343,6,400,1997,38921,35.0289,66064
2343,2,5000,1997,32145.8888888889,28.9313,66064
2343,3,5000,1997,30.4444444444444,0.0274,66064
2343,4,5000,1997,12191.3333333333,10.9722,66064
2343,5,5000,1997,2954.55555555556,2.6591,66064
2343,6,5000,1997,526321.555555556,473.6894,66064
2343,5,200,1997,0,0,66064
2343,7,400,1997,0,0,66064
2343,7,1000,1997,4.44444444444444,0.004,66064
2343,1,2000,1997,58.2222222222222,0.0524,66064
2343,7,2000,1997,8.22222222222222,0.0074,66064
2343,1,5000,1997,1142.44444444444,1.0282,66064
2343,7,5000,1997,80.2222222222222,0.0722,66064
2343,7,10000,1997,306.777777777778,0.2761,66064
2343,3,1000,1997,0,0,66064
2343,3,2000,1997,0,0,66064
2343,2,10000,1998,76374.6666666667,68.7372,66064
2343,6,10000,1998,1154420.33333333,1038.9783,66064
2343,4,10000,1998,51299,46.1691,66064
2343,5,10000,1998,9851.66666666667,8.8665,66064
2343,2,1000,1998,5512,4.9608,66064
2343,4,1000,1998,1074,0.9666,66064
2343,5,1000,1998,815,0.7335,66064
2343,6,1000,1998,99688.3333333333,89.7195,66064
2343,1,10000,1998,2950.33333333333,2.6553,66064
2343,3,10000,1998,57.3333333333333,0.0516,66064
2343,2,200,1998,2481,2.2329,66064
2343,4,200,1998,100.666666666667,0.0906,66064
2343,6,200,1998,18852.3333333333,16.9671,66064
2343,2,2000,1998,9892,8.9028,66064
2343,4,2000,1998,4653.66666666667,4.1883,66064
2343,5,2000,1998,1436.33333333333,1.2927,66064
2343,6,2000,1998,201838.333333333,181.6545,66064
2343,2,400,1998,3294.66666666667,2.9652,66064
2343,4,400,1998,303.333333333333,0.273,66064
2343,5,400,1998,474,0.4266,66064
2343,6,400,1998,38914,35.0226,66064
2343,2,5000,1998,32158.6666666667,28.9428,66064
2343,3,5000,1998,35.3333333333333,0.0318,66064
2343,4,5000,1998,12191,10.9719,66064
2343,5,5000,1998,2969.66666666667,2.6727,66064
2343,6,5000,1998,526248.666666667,473.6238,66064
2343,5,200,1998,0,0,66064
2343,7,400,1998,0,0,66064
2343,7,1000,1998,5.33333333333333,0.0048,66064
2343,1,2000,1998,68.6666666666667,0.0618,66064
2343,7,2000,1998,9.66666666666667,0.0087,66064
2343,1,5000,1998,1181.33333333333,1.0632,66064
2343,7,5000,1998,81.6666666666667,0.0735,66064
2343,7,10000,1998,309.333333333333,0.2784,66064
2343,3,1000,1998,0,0,66064
2343,3,2000,1998,0,0,66064
2343,2,10000,1999,76320.1111111111,68.6881,66064
2343,6,10000,1999,1155004.88888889,1039.5044,66064
2343,4,10000,1999,50677,45.6093,66064
2343,5,10000,1999,9874.77777777778,8.8873,66064
2343,2,1000,1999,5514.33333333333,4.9629,66064
2343,4,1000,1999,1086.33333333333,0.9777,66064
2343,5,1000,1999,819.666666666667,0.7377,66064
2343,6,1000,1999,99667.5555555556,89.7008,66064
2343,1,10000,1999,3009.55555555556,2.7086,66064
2343,3,10000,1999,64.2222222222222,0.0578,66064
2343,2,200,1999,2480,2.232,66064
2343,4,200,1999,102.444444444444,0.0922,66064
2343,6,200,1999,18851.5555555556,16.9664,66064
2343,2,2000,1999,9908.33333333333,8.9175,66064
2343,4,2000,1999,4684.77777777778,4.2163,66064
2343,5,2000,1999,1447.22222222222,1.3025,66064
2343,6,2000,1999,201765.222222222,181.5887,66064
2343,2,400,1999,3292.77777777778,2.9635,66064
2343,4,400,1999,308.555555555556,0.2777,66064
2343,5,400,1999,477.666666666667,0.4299,66064
2343,6,400,1999,38907,35.0163,66064
2343,2,5000,1999,32171.4444444444,28.9543,66064
2343,3,5000,1999,40.2222222222222,0.0362,66064
2343,4,5000,1999,12190.6666666667,10.9716,66064
2343,5,5000,1999,2984.77777777778,2.6863,66064
2343,6,5000,1999,526175.777777778,473.5582,66064
2343,5,200,1999,0,0,66064
2343,7,400,1999,0,0,66064
2343,7,1000,1999,6.22222222222222,0.0056,66064
2343,1,2000,1999,79.1111111111111,0.0712,66064
2343,7,2000,1999,11.1111111111111,0.01,66064
2343,1,5000,1999,1220.22222222222,1.0982,66064
2343,7,5000,1999,83.1111111111111,0.0748,66064
2343,7,10000,1999,311.888888888889,0.2807,66064
2343,3,1000,1999,0,0,66064
2343,3,2000,1999,0,0,66064
2343,2,10000,2000,76265.5555555556,68.639,66064
2343,6,10000,2000,1155589.44444444,1040.0305,66064
2343,4,10000,2000,50055,45.0495,66064
2343,5,10000,2000,9897.88888888889,8.9081,66064
2343,2,1000,2000,5516.66666666667,4.965,66064
2343,4,1000,2000,1098.66666666667,0.9888,66064
2343,5,1000,2000,824.333333333333,0.7419,66064
2343,6,1000,2000,99646.7777777778,89.6821,66064
2343,1,10000,2000,3068.77777777778,2.7619,66064
2343,3,10000,2000,71.1111111111111,0.064,66064
2343,2,200,2000,2479,2.2311,66064
2343,4,200,2000,104.222222222222,0.0938,66064
2343,6,200,2000,18850.7777777778,16.9657,66064
2343,2,2000,2000,9924.66666666667,8.9322,66064
2343,4,2000,2000,4715.88888888889,4.2443,66064
2343,5,2000,2000,1458.11111111111,1.3123,66064
2343,6,2000,2000,201692.111111111,181.5229,66064
2343,2,400,2000,3290.88888888889,2.9618,66064
2343,4,400,2000,313.777777777778,0.2824,66064
2343,5,400,2000,481.333333333333,0.4332,66064
2343,6,400,2000,38900,35.01,66064
2343,2,5000,2000,32184.2222222222,28.9658,66064
2343,3,5000,2000,45.1111111111111,0.0406,66064
2343,4,5000,2000,12190.3333333333,10.9713,66064
2343,5,5000,2000,2999.88888888889,2.6999,66064
2343,6,5000,2000,526102.888888889,473.4926,66064
2343,5,200,2000,0,0,66064
2343,7,400,2000,0,0,66064
2343,7,1000,2000,7.11111111111111,0.0064,66064
2343,1,2000,2000,89.5555555555556,0.0806,66064
2343,7,2000,2000,12.5555555555556,0.0113,66064
2343,1,5000,2000,1259.11111111111,1.1332,66064
2343,7,5000,2000,84.5555555555556,0.0761,66064
2343,7,10000,2000,314.444444444444,0.283,66064
2343,3,1000,2000,0,0,66064
2343,3,2000,2000,0,0,66064
2343,2,10000,2001,76211,68.5899,66064
2343,6,10000,2001,1156174,1040.5566,66064
2343,4,10000,2001,49531,44.5779,66064
2343,5,10000,2001,10592,9.5328,66064
2343,2,1000,2001,5566,5.0094,66064
2343,4,1000,2001,2755,2.4795,66064
2343,5,1000,2001,1636,1.4724,66064
2343,6,1000,2001,99626,89.6634,66064
2343,1,10000,2001,7688,6.9192,66064
2343,3,10000,2001,298,0.2682,66064
2343,2,200,2001,2478,2.2302,66064
2343,4,200,2001,182,0.1638,66064
2343,6,200,2001,18850,16.965,66064
2343,2,2000,2001,10357,9.3213,66064
2343,4,2000,2001,4747,4.2723,66064
2343,5,2000,2001,2546,2.2914,66064
2343,6,2000,2001,201619,181.4571,66064
2343,2,400,2001,3289,2.9601,66064
2343,4,400,2001,961,0.8649,66064
2343,5,400,2001,945,0.8505,66064
2343,6,400,2001,38893,35.0037,66064
2343,2,5000,2001,32197,28.9773,66064
2343,3,5000,2001,69,0.0621,66064
2343,4,5000,2001,12190,10.971,66064
2343,5,5000,2001,5849,5.2641,66064
2343,6,5000,2001,526030,473.427,66064
2343,5,200,2001,598,0.5382,66064
2343,7,400,2001,8,0.0072,66064
2343,7,1000,2001,16,0.0144,66064
2343,1,2000,2001,115,0.1035,66064
2343,7,2000,2001,22,0.0198,66064
2343,1,5000,2001,1400,1.26,66064
