countrynum,statenum,Route,Active,Lati,Longi,Stratum,BCR,LandTypeID,RouteTypeID,RouteTypeDetailId
840,81,911,1,43.520047,-103.4728516,61,17,0,1,3
840,82,1,1,36.4175101,-89.4379279,5,26,0,1,1
840,82,2,0,36.3065622,-89.3646928,5,26,0,1,1
840,82,3,1,35.0517759,-89.3754293,4,27,0,1,1
840,82,4,1,35.5377957,-89.3824309,4,27,0,1,1
840,82,5,1,35.6893173,-89.334166,4,27,0,1,1
840,82,6,1,35.3612207,-89.0787139,4,27,0,1,1
840,82,7,1,36.3584295,-88.0066271,4,27,0,1,1
840,82,8,1,36.178722,-88.314377,4,27,0,1,1
840,82,9,1,35.4115013,-88.5485594,4,27,0,1,1
840,82,10,1,35.3431047,-88.8148959,4,27,0,1,1
840,82,11,1,35.9420253,-88.9027887,4,27,0,1,1
840,82,12,1,35.8134197,-88.8621969,4,27,0,1,1
840,82,13,1,36.1745577,-86.9969029,14,24,0,1,1
840,82,14,0,36.5004837,-87.6933829,14,24,0,1,1
840,82,15,1,35.1607149,-87.6852374,14,24,0,1,1
840,82,16,1,35.8791357,-87.3276749,14,24,0,1,1
840,82,17,1,35.3492078,-87.1440788,14,24,0,1,1
840,82,18,1,35.4941757,-87.6791989,14,24,0,1,1
840,82,19,1,36.3259217,-86.3315439,14,24,0,1,1
840,82,20,1,36.5086597,-86.6658089,14,24,0,1,1
840,82,21,1,35.3350377,-86.6657259,14,24,0,1,1
840,82,22,1,35.8589627,-86.8259959,14,24,0,1,1
840,82,23,1,35.7357596,-86.1676666,14,24,0,1,1
840,82,24,1,35.3582118,-86.2170779,14,24,0,1,1
840,82,25,1,36.0984567,-85.7051469,14,24,0,1,1
840,82,26,1,36.5041157,-85.6700349,14,24,0,1,1
840,82,27,1,35.3801394,-85.9158515,14,24,0,1,1
840,82,28,0,35.1334457,-85.2816399,13,28,0,1,1
840,82,29,1,35.1735485,-85.6693511,21,28,0,1,1
840,82,30,0,35.2998357,-85.1467589,13,28,0,1,1
840,82,31,1,36.4907462,-84.2932022,21,28,0,1,1
840,82,32,1,36.2936637,-84.3613059,21,28,0,1,1
840,82,33,1,35.9135129,-84.1514213,13,28,0,1,1
840,82,34,1,36.0487507,-84.3482669,21,28,0,1,1
840,82,35,0,35.1735497,-84.3834619,23,28,0,1,1
840,82,36,1,35.171428,-84.783248,13,28,0,1,1
840,82,37,1,36.1388087,-83.7710499,13,28,0,1,1
840,82,38,0,36.1754317,-83.5013209,13,28,0,1,1
840,82,39,0,35.7304657,-83.8099149,23,28,0,1,1
840,82,40,1,35.9074137,-83.9205469,13,28,0,1,1
840,82,41,1,36.0465477,-82.9128272,13,28,0,1,1
840,82,42,1,36.3180044,-82.077152,23,28,0,1,1
840,82,114,1,36.5507429,-87.7500558,14,24,0,1,1
840,82,128,1,35.1093452,-85.3637195,21,28,0,1,1
840,82,130,1,35.3018852,-85.1666632,21,28,0,1,1
840,82,135,1,35.1013137,-84.3982929,23,28,0,1,1
840,82,138,1,36.1754317,-83.50132,13,28,0,1,1
840,82,139,1,35.7304657,-83.8099149,23,28,0,1,1
840,82,202,1,36.3065622,-89.364692,5,26,0,1,1
840,82,900,1,35.0073537,-84.6889719,23,28,0,1,3
840,82,901,1,35.3452907,-84.3965529,23,28,0,1,3
840,82,902,1,35.3429377,-84.2305069,23,28,0,1,3
840,82,903,1,35.6843537,-83.5358349,23,28,0,1,3
840,82,904,1,35.6068456,-83.7864779,23,28,0,1,3
840,82,905,1,35.12238,-87.762102,14,24,0,1,3
840,82,906,1,35.71038,-87.26337,14,24,0,1,3
840,83,1,1,26.1912547,-97.3519969,7,36,0,1,1
840,83,2,1,26.8901748,-98.135998,7,36,0,1,1
840,83,3,1,26.9019917,-98.6026759,7,36,0,1,1
840,83,4,0,26.9073677,-99.2716219,7,36,0,1,1
840,83,5,1,27.5323198,-97.9466526,7,37,0,1,1
840,83,6,1,27.6881977,-97.4706489,6,37,0,1,1
840,83,7,1,27.0738442,-98.8220264,7,36,0,1,1
840,83,8,1,27.3221067,-98.9698489,7,36,0,1,1
840,83,9,0,27.9766671,-99.2664374,7,36,0,1,1
840,83,10,0,27.1762967,-99.1983419,7,36,0,1,1
840,83,11,1,28.9083337,-95.6139832,6,37,0,1,1
840,83,12,0,28.7791687,-96.6048649,6,37,0,1,1
840,83,13,1,28.5227307,-96.5045939,6,37,0,1,1
840,83,14,0,28.7836187,-97.2207629,8,21,0,1,1
840,83,15,1,28.9215455,-97.9666688,7,21,0,1,1
840,83,16,1,28.2807187,-98.3175579,7,36,0,1,1
840,83,17,1,28.6737143,-98.38854,7,21,0,1,1
840,83,18,0,28.1788677,-99.7785729,7,36,0,1,1
840,83,19,1,28.9477668,-99.8539016,7,36,0,1,1
840,83,20,1,29.6706502,-94.3415601,6,37,0,1,1
840,83,21,1,29.7343527,-94.4007057,6,37,0,1,1
840,83,22,1,29.1267731,-95.2442265,6,37,0,1,1
840,83,23,1,29.7863554,-95.831598,6,37,0,1,1
840,83,24,1,29.0185167,-96.9354075,6,21,0,1,1
840,83,25,1,29.5342447,-96.5090789,6,37,0,1,1
840,83,26,1,29.7858555,-97.0259942,8,21,0,1,1
840,83,27,1,29.8219637,-97.7494969,8,21,0,1,1
840,83,28,1,29.8739777,-98.6494589,53,20,0,1,1
840,83,29,1,29.2751357,-97.9801349,7,21,0,1,1
840,83,30,1,29.3597192,-99.1420313,7,36,0,1,1
840,83,31,1,29.5611028,-99.5393332,53,20,0,1,1
840,83,32,1,30.7962929,-94.0899029,4,25,0,1,1
840,83,33,1,30.7110692,-94.9336495,4,25,0,1,1
840,83,34,1,30.5338929,-95.5021369,4,25,0,1,1
840,83,35,0,30.7866757,-95.8024839,8,21,0,1,1
840,83,36,0,30.7620487,-96.7199849,8,21,0,1,1
840,83,37,0,30.5287897,-96.1971439,8,21,0,1,1
840,83,38,0,30.6641337,-97.6927799,53,20,0,1,1
840,83,39,0,30.6618397,-97.6537479,8,21,0,1,1
840,83,40,0,30.2692557,-98.1279509,53,20,0,1,1
840,83,41,1,30.9594551,-98.7351553,53,20,0,1,1
840,83,42,1,30.3551169,-99.1490406,53,20,0,1,1
840,83,43,1,30.9858627,-99.4476549,53,20,0,1,1
840,83,44,1,31.2015816,-94.8143346,4,25,0,1,1
840,83,45,1,31.8819446,-94.5202804,4,25,0,1,1
840,83,46,1,31.8055475,-95.8749629,8,21,0,1,1
840,83,47,0,31.5525947,-95.8497329,4,21,0,1,1
840,83,48,1,31.3143036,-96.6110675,8,21,0,1,1
840,83,49,0,31.4304618,-96.5963949,8,21,0,1,1
840,83,50,1,31.4977259,-97.5983327,8,21,0,1,1
840,83,51,1,31.1829158,-97.9068817,53,20,0,1,1
840,83,52,1,31.1320902,-98.0448208,53,20,0,1,1
840,83,53,1,31.4345362,-98.1724883,53,20,0,1,1
840,83,54,1,31.2869724,-99.5652708,53,19,0,1,1
840,83,55,1,31.5020577,-99.1642919,53,19,0,1,1
840,83,56,1,32.6077902,-94.701781,4,25,0,1,1
840,83,57,1,32.4388568,-94.1555047,4,25,0,1,1
840,83,58,1,32.1808084,-95.7430805,4,25,0,1,1
840,83,59,0,32.2334897,-95.5170809,4,25,0,1,1
840,83,60,1,32.5698812,-96.1349747,8,21,0,1,1
840,83,61,1,32.7295462,-96.8055652,8,21,0,1,1
840,83,62,1,32.2930094,-97.8146904,33,21,0,1,1
840,83,63,1,32.6900934,-97.7298261,8,21,0,1,1
840,83,64,1,32.1649434,-98.0495578,33,21,0,1,1
840,83,65,1,32.9898499,-98.389974,33,21,0,1,1
840,83,66,1,32.2195028,-99.2729117,33,21,0,1,1
840,83,67,1,32.8297577,-99.1330879,33,21,0,1,1
840,83,68,1,33.3601066,-94.7471681,4,25,0,1,1
840,83,69,1,33.5678857,-94.5044339,4,25,0,1,1
840,83,70,1,33.0520824,-95.8107075,8,21,0,1,1
840,83,71,1,33.2195339,-95.4858724,8,25,0,1,1
840,83,72,1,33.6818377,-96.7585531,8,21,0,1,1
840,83,73,0,33.3662147,-96.0667719,8,21,0,1,1
840,83,74,1,33.0581596,-97.460791,8,21,0,1,1
840,83,75,1,33.5610847,-97.2713009,8,21,0,1,1
840,83,76,1,33.3624717,-98.9245219,33,21,0,1,1
840,83,77,1,33.6772857,-98.2913439,33,21,0,1,1
840,83,78,1,33.9054886,-99.1899265,54,19,0,1,1
840,83,79,0,33.3930667,-99.6677319,54,19,0,1,1
840,83,80,0,28.4898387,-100.0861959,7,36,0,1,1
840,83,81,1,29.9214837,-101.2407759,56,35,0,1,1
840,83,82,1,29.1904253,-103.0065204,56,35,0,1,1
840,83,83,1,29.4492397,-102.8239829,56,35,0,1,1
840,83,84,0,29.9668217,-104.2291029,56,35,0,1,1
840,83,85,1,31.1844187,-100.9172129,53,19,0,1,1
840,83,86,1,31.2059844,-101.9691922,56,18,0,1,1
840,83,87,1,30.1465918,-102.4086864,56,35,0,1,1
840,83,88,1,30.2861238,-103.4483656,56,35,0,1,1
840,83,89,0,30.8931957,-104.2386249,81,35,0,1,1
840,83,90,1,31.840983,-104.199257,56,35,0,1,1
840,83,91,1,31.7612467,-105.3687429,56,35,0,1,1
840,83,92,1,33.1811653,-101.5601204,54,18,0,1,1
840,83,93,1,32.6620464,-101.9652575,55,18,0,1,1
840,83,94,1,33.3441307,-102.9569019,55,18,0,1,1
840,83,95,1,34.9337877,-100.8301009,54,19,0,1,1
840,83,96,1,34.4180504,-100.1916929,54,19,0,1,1
840,83,97,1,34.2015977,-102.2361909,55,18,0,1,1
840,83,98,1,26.5333227,-97.7044919,7,36,0,1,1
840,83,99,1,31.5280023,-106.1128934,56,35,0,1,1
840,83,100,1,35.7506355,-102.249269,54,18,0,1,1
840,83,101,1,35.2063557,-101.5785679,55,18,0,1,1
840,83,102,1,36.3795334,-103.0224928,55,18,0,1,1
840,83,103,1,36.2853161,-101.0402636,55,18,0,1,1
840,83,104,1,36.4631119,-100.4408384,34,19,0,1,1
840,83,105,1,35.7036488,-100.9324384,54,18,0,1,1
840,83,106,1,34.0502491,-101.3253641,55,18,0,1,1
840,83,107,1,33.9321437,-100.0782169,54,19,0,1,1
840,83,108,1,32.1286341,-102.8346237,55,18,0,1,1
840,83,109,1,32.8875543,-100.6269467,54,19,0,1,1
840,83,110,0,31.6654617,-103.0187229,56,18,0,1,1
840,83,111,1,31.0629737,-102.3888389,56,35,0,1,1
840,83,112,1,30.8738668,-101.6559194,53,35,0,1,1
840,83,113,1,30.7062893,-100.8487982,53,19,0,1,1
840,83,114,1,29.6237867,-100.4213549,53,20,0,1,1
840,83,115,1,26.5738227,-98.8715669,7,36,0,1,1
840,83,118,1,28.1788677,-99.778572,7,35,0,1,1
840,83,135,1,30.7848996,-95.8000355,8,21,0,1,1
840,83,136,1,30.7618885,-96.7200416,8,21,0,1,1
840,83,137,0,30.5287857,-96.1971449,8,21,0,1,1
840,83,139,1,30.6915827,-97.5857079,8,21,0,1,1
840,83,140,1,30.2495701,-98.0582098,53,20,0,1,1
840,83,141,1,30.341063,-97.557639,53,20,0,1,1
840,83,147,1,31.8546877,-95.9711149,4,21,0,1,1
840,83,149,0,31.4304618,-96.5963949,8,21,0,1,1
840,83,159,1,32.2333023,-95.5174446,4,25,0,1,1
840,83,179,1,33.3645608,-99.6563415,54,19,0,1,1
840,83,184,1,30.0400667,-104.0259486,81,35,0,1,1
840,83,189,1,30.9639167,-104.1708449,81,35,0,1,1
840,83,204,1,26.780834,-99.1225297,7,36,0,1,1
840,83,209,1,27.9766671,-99.266437,7,36,0,1,1
840,83,210,0,31.6980699,-103.1789988,56,18,0,1,1
840,83,214,1,28.781686,-97.2202749,6,21,0,1,1
840,83,237,1,30.5287787,-96.1971289,8,21,0,1,1
840,83,238,0,30.5177317,-97.8400639,53,20,0,1,1
840,83,249,1,31.4304618,-96.5963949,8,21,0,1,1
840,83,273,1,33.3677874,-96.0651288,8,21,0,1,1
840,83,301,0,26.1561647,-97.9422829,7,36,0,1,1
840,83,302,0,27.3477527,-97.695112,7,37,0,1,1
840,83,303,1,27.2961057,-98.5051649,7,36,0,1,1
840,83,304,1,27.7100642,-99.72838,7,36,0,1,1
840,83,305,1,28.7496887,-95.7686619,6,37,0,1,1
840,83,306,1,28.6112037,-96.2152819,6,37,0,1,1
840,83,307,0,27.9864697,-97.2305209,6,37,0,1,1
840,83,308,1,28.5116467,-98.1198269,7,21,0,1,1
840,83,309,0,28.5902637,-99.2911529,7,36,0,1,1
840,83,310,0,28.4334876,-100.30929,7,36,0,1,1
840,83,311,1,29.9141577,-94.0432501,6,37,0,1,1
840,83,312,0,29.1806007,-95.6187829,6,37,0,1,1
840,83,313,1,29.7269807,-96.0804439,6,21,0,1,1
840,83,314,1,29.2133329,-97.1483412,8,21,0,1,1
840,83,315,1,29.0939087,-98.6416779,7,36,0,1,1
840,83,316,1,29.7514591,-99.7634879,53,20,0,1,1
840,83,317,1,29.5379301,-100.0117796,53,20,0,1,1
840,83,318,0,29.8177107,-101.5662539,56,35,0,1,1
840,83,319,1,29.1679858,-103.6103013,56,35,0,1,1
840,83,320,1,29.5704974,-104.3750526,56,35,0,1,1
840,83,321,1,30.5957539,-94.1845047,3,25,0,1,1
840,83,322,1,30.6060845,-95.6260432,4,25,0,1,1
840,83,323,1,30.2009897,-96.6532289,8,21,0,1,1
840,83,324,1,30.0926544,-97.7817189,8,21,0,1,1
840,83,325,1,30.5504297,-98.8827669,53,20,0,1,1
840,83,326,1,30.3038597,-99.7103499,53,20,0,1,1
840,83,327,1,30.0156927,-100.2140109,53,20,0,1,1
840,83,328,1,30.142815,-101.322565,56,35,0,1,1
840,83,329,1,30.5964387,-102.6068259,56,35,0,1,1
840,83,330,1,30.6112157,-103.3672874,56,35,0,1,1
840,83,331,1,30.8111277,-103.9442869,81,35,0,1,1
840,83,332,0,31.0025107,-105.55087,56,35,0,1,1
840,83,333,1,31.6172317,-93.9263149,4,25,0,1,1
840,83,334,1,31.1248877,-94.0901569,4,25,0,1,1
840,83,335,1,31.5634237,-95.3001789,4,25,0,1,1
840,83,336,1,31.8611947,-96.2228399,8,21,0,1,1
840,83,337,1,31.3255877,-97.2409279,8,21,0,1,1
840,83,338,0,31.6159517,-98.6520699,53,21,0,1,1
840,83,339,0,31.5931937,-99.4248809,33,19,0,1,1
840,83,340,1,31.3901587,-100.2958909,54,19,0,1,1
840,83,341,1,31.5830183,-101.7186781,55,18,0,1,1
840,83,342,0,31.2220727,-102.2774499,56,35,0,1,1
840,83,343,1,31.7050087,-103.5995099,56,18,0,1,1
840,83,344,1,31.7554957,-104.9764329,56,35,0,1,1
840,83,345,1,31.2076027,-105.3339159,56,35,0,1,1
840,83,346,1,31.846782,-106.6131975,56,35,0,1,1
840,83,347,1,30.7308697,-93.6459209,3,25,0,1,1
840,83,348,1,32.3870612,-94.5702105,4,25,0,1,1
840,83,349,1,32.0682917,-95.2839819,4,25,0,1,1
840,83,350,1,32.7789408,-96.0240475,8,21,0,1,1
840,83,351,1,32.3141319,-97.4981958,8,21,0,1,1
840,83,352,1,32.6265908,-98.3699292,33,21,0,1,1
840,83,353,1,32.5914336,-99.8104549,54,19,0,1,1
840,83,354,1,32.0702794,-100.6472268,54,19,0,1,1
840,83,355,1,32.5696495,-101.9072519,55,18,0,1,1
840,83,356,1,32.0722749,-101.9269126,55,18,0,1,1
840,83,357,0,33.0955235,-94.0448296,4,25,0,1,1
840,83,358,1,33.6972087,-95.7027429,8,25,0,1,1
840,83,359,1,33.1368767,-96.1615219,8,21,0,1,1
840,83,360,1,33.2866481,-97.5540547,33,21,0,1,1
840,83,361,1,33.3828607,-98.7516259,54,21,0,1,1
840,83,362,1,33.8940928,-98.9734152,54,19,0,1,1
840,83,363,1,33.3563297,-100.6989509,54,19,0,1,1
840,83,364,1,33.9192767,-101.0640709,55,18,0,1,1
840,83,365,1,33.2702077,-102.7840429,55,18,0,1,1
840,83,366,1,34.0984847,-98.3157739,35,19,0,1,1
840,83,367,1,34.5047657,-99.8933569,54,19,0,1,1
840,83,368,1,34.6030047,-100.7371219,54,19,0,1,1
840,83,369,1,34.3754727,-101.5755389,55,18,0,1,1
840,83,370,1,34.6989797,-102.7778479,55,18,0,1,1
840,83,371,1,35.3720817,-100.9735949,55,18,0,1,1
840,83,372,1,35.7361327,-101.1865919,54,18,0,1,1
840,83,373,1,35.9930757,-102.5674219,55,18,0,1,1
840,83,374,1,36.4347007,-100.7308439,55,18,0,1,1
840,83,375,1,36.2689387,-101.3528969,55,18,0,1,1
840,83,376,1,36.0258637,-102.1049879,55,18,0,1,1
840,83,377,1,29.6816647,-102.6991049,56,35,0,1,1
840,83,378,1,26.9305414,-97.65234,7,37,0,1,1
840,83,379,1,26.161672,-97.877868,7,36,0,1,1
840,83,390,1,30.2378528,-103.3781816,81,35,0,1,1
840,83,391,1,30.0746005,-104.4532389,81,35,0,1,1
840,83,392,1,30.561739,-103.9171669,81,35,0,1,1
840,83,402,1,27.3477527,-97.695112,7,37,0,1,1
840,83,407,0,27.9864697,-97.23052,6,37,0,1,1
840,83,409,1,28.536864,-99.297439,7,36,0,1,1
840,83,410,1,27.0420753,-99.4368652,7,36,0,1,1
840,83,412,1,29.1806007,-95.618782,6,37,0,1,1
840,83,418,1,29.9439794,-101.7373875,56,35,0,1,1
840,83,432,1,31.0025107,-105.55087,56,35,0,1,1
840,83,438,1,31.6159727,-98.6520979,53,21,0,1,1
840,83,439,1,31.5930797,-99.4248794,33,19,0,1,1
840,83,457,1,33.0955235,-94.044829,4,25,0,1,1
840,83,507,1,28.03785,-97.160194,6,37,0,1,1
840,83,510,1,31.696603,-103.18383,56,18,0,1,1
840,83,900,1,29.2682987,-103.3030169,56,35,0,1,3
840,83,901,1,26.2449087,-97.3490589,7,37,0,1,3
840,83,902,1,28.5204581,-97.0481342,6,37,0,1,3
840,83,903,1,28.5408937,-96.9822745,7,36,21,1,3
840,83,904,1,30.681046,-94.700216,4,25,0,1,3
840,83,905,1,30.2728898,-94.550529,3,25,0,1,3
840,83,906,1,30.1535382,-94.111591,3,25,0,1,3
840,83,907,1,27.5253305,-97.261458,6,37,0,1,3
840,85,1,0,41.4379387,-113.1087879,80,9,0,1,1
840,85,2,1,41.2587657,-112.4954989,88,9,0,1,1
840,85,3,0,41.6272677,-111.8036659,84,16,0,1,1
840,85,4,1,40.4591417,-114.0286489,80,9,0,1,1
840,85,5,0,40.7463847,-112.6528009,80,9,0,1,1
840,85,6,0,40.0466577,-111.2812269,62,16,0,1,1
840,85,7,1,40.4806637,-110.3986589,84,16,0,1,1
840,85,8,1,40.7234797,-109.4702139,62,16,0,1,1
840,85,9,1,39.1269117,-113.5196779,80,9,0,1,1
840,85,10,1,39.3549717,-112.2278059,88,9,0,1,1
840,85,11,1,39.9004437,-111.9543769,88,9,0,1,1
840,85,12,1,39.5972957,-110.5606389,87,16,0,1,1
840,85,13,1,39.9739037,-109.6520609,87,16,0,1,1
840,85,14,1,38.4788417,-113.4325409,80,9,0,1,1
840,85,15,1,38.2041397,-112.6462479,84,16,0,1,1
840,85,16,1,38.4740357,-111.3539579,87,16,0,1,1
840,85,17,1,38.3728587,-110.7118149,87,16,0,1,1
840,85,18,0,38.5833333,-109.3333333,87,16,0,1,1
840,85,19,1,37.7942977,-113.4586179,88,9,0,1,1
840,85,20,1,37.4140427,-112.7998329,62,16,0,1,1
840,85,21,1,37.9276397,-111.1870049,87,16,0,1,1
840,85,22,1,37.8867207,-110.3674399,87,16,0,1,1
840,85,23,1,37.2108797,-109.1727749,87,16,0,1,1
840,85,24,1,41.9667767,-113.6309279,88,9,0,1,1
840,85,25,1,41.7045727,-113.8906629,88,9,0,1,1
840,85,34,1,39.5919247,-111.2646329,62,16,0,1,1
840,85,101,1,41.4379387,-113.10878,80,9,0,1,1
840,85,102,1,41.8929957,-112.2057119,80,9,0,1,1
840,85,103,1,41.5760447,-111.5635369,62,16,0,1,1
840,85,104,1,40.0358487,-113.9835809,80,9,0,1,1
840,85,105,1,40.0721647,-112.0953299,88,9,0,1,1
840,85,106,0,40.2788117,-111.2188649,62,16,0,1,1
840,85,107,1,40.8753817,-110.8317029,62,16,0,1,1
840,85,108,1,40.3698817,-109.3309479,87,16,0,1,1
840,85,109,1,39.6107407,-113.4837109,80,9,0,1,1
840,85,110,1,39.3743227,-112.5768129,80,9,0,1,1
840,85,112,1,39.0822697,-110.6649019,87,16,0,1,1
840,85,113,1,40.0155117,-109.1712729,87,16,0,1,1
840,85,114,1,38.8114907,-113.6930469,88,9,0,1,1
840,85,115,1,38.4908847,-112.0016859,62,16,0,1,1
840,85,116,1,38.2836597,-111.1290969,87,16,0,1,1
840,85,117,1,38.4728807,-110.2806089,87,16,0,1,1
840,85,118,1,38.7364137,-109.8799969,87,16,0,1,1
840,85,119,1,37.8962567,-113.6579899,88,9,0,1,1
840,85,120,1,37.0000397,-112.8619309,87,16,0,1,1
840,85,121,1,37.8217747,-111.8435129,84,16,0,1,1
840,85,122,1,37.5756917,-110.7124489,87,16,0,1,1
840,85,123,1,37.6748957,-109.4037019,87,16,0,1,1
840,85,151,0,41.7465447,-113.1104429,80,9,0,1,1
840,85,152,1,41.5821437,-112.0839389,88,9,0,1,1
840,85,153,1,41.7238327,-111.3388129,86,10,0,1,1
840,85,155,1,40.0122597,-112.4592049,88,9,0,1,1
840,85,156,1,40.5815707,-111.0483399,62,16,0,1,1
840,85,157,0,40.5509217,-110.7313849,62,16,0,1,1
840,85,158,1,40.8583267,-109.2579279,84,16,0,1,1
840,85,159,1,39.8792347,-113.2671429,80,9,0,1,1
840,85,160,1,39.4991847,-112.2689739,84,9,0,1,1
840,85,161,1,39.2398577,-111.8590009,84,16,0,1,1
840,85,162,1,39.2209137,-110.9978409,87,16,0,1,1
840,85,163,0,39.5487857,-109.7414019,84,16,0,1,1
840,85,164,1,38.5286637,-113.6722029,88,9,0,1,1
840,85,165,1,38.7780147,-112.1083139,62,16,0,1,1
840,85,166,1,38.9147857,-111.7413629,62,16,0,1,1
840,85,167,0,38.6307937,-110.5667119,87,16,0,1,1
840,85,168,0,38.4470777,-109.3860549,84,16,0,1,1
840,85,169,1,37.0690767,-113.7700499,88,16,0,1,1
840,85,170,1,37.4597237,-112.3240509,62,16,0,1,1
840,85,171,1,37.0775177,-111.6624229,87,16,0,1,1
840,85,172,1,37.4656037,-110.7089089,87,16,0,1,1
840,85,173,1,37.3927137,-109.2255249,87,16,0,1,1
840,85,174,1,40.0466577,-111.28122,62,16,0,1,1
840,85,203,1,41.6247767,-111.7942819,84,16,0,1,1
840,85,206,1,40.2440617,-111.1566919,62,16,0,1,1
840,85,218,1,38.6821807,-109.4773259,87,16,0,1,1
840,85,251,1,41.6548957,-113.1803129,80,9,0,1,1
840,85,257,1,40.5507558,-110.7307569,62,16,0,1,1
840,85,263,1,39.234033,-109.20575,84,16,0,1,1
840,85,267,1,38.6304603,-110.5665511,87,16,0,1,1
840,85,268,0,38.45,-109.38333,84,16,0,1,1
840,85,301,1,41.8445587,-113.7944189,88,9,0,1,1
840,85,302,1,41.8927397,-112.7760009,80,9,0,1,1
840,85,303,0,41.3419447,-111.6707159,88,16,0,1,1
840,85,304,1,40.7651227,-113.1008299,80,9,0,1,1
840,85,305,1,40.5999027,-112.4806369,80,9,0,1,1
840,85,306,1,40.6360057,-111.3142929,62,16,0,1,1
840,85,307,1,40.4606587,-110.8925939,84,16,0,1,1
840,85,308,1,40.5888487,-109.0548549,84,16,0,1,1
840,85,309,1,39.2237627,-114.0008239,88,9,0,1,1
840,85,310,1,39.6604917,-112.0639489,88,9,0,1,1
840,85,311,1,39.3222457,-111.4426679,62,16,0,1,1
840,85,312,0,39.6723067,-110.6278609,87,16,0,1,1
840,85,313,1,39.0819137,-109.1242599,87,16,0,1,1
840,85,314,1,39.0134257,-113.3740539,80,9,0,1,1
840,85,315,1,38.5160977,-112.6055759,88,9,0,1,1
840,85,316,1,38.3096747,-111.5181729,84,16,0,1,1
840,85,317,1,38.9815407,-110.1670069,87,16,0,1,1
840,85,318,1,38.1882837,-109.4157869,87,16,0,1,1
840,85,319,1,37.6616527,-113.5482669,88,16,0,1,1
840,85,320,1,37.3250947,-112.4560459,84,16,0,1,1
840,85,321,1,37.7695327,-111.6654509,84,16,0,1,1
840,85,322,1,37.5206767,-110.7254249,87,16,0,1,1
840,85,323,1,37.9027647,-109.5097889,87,16,0,1,1
840,85,368,1,38.447119,-109.38558,84,16,0,1,1
840,85,412,0,39.6723067,-110.62786,87,16,0,1,1
840,85,512,1,39.6723067,-110.62786,87,16,0,1,1
840,85,901,1,41.2755777,-111.2019889,86,10,0,1,3
840,85,902,1,41.3279017,-111.3275829,62,16,0,1,3
840,85,903,1,41.2613107,-111.1787939,86,10,0,1,3
840,85,904,1,41.8244667,-111.2935569,86,10,0,1,3
840,85,905,0,38.6166597,-109.6170729,87,16,0,1,3
840,85,906,1,41.8017747,-111.5600429,62,16,0,1,3
840,85,907,1,41.6398477,-111.3184129,62,16,0,1,3
840,85,908,1,37.6581737,-112.0935439,84,16,0,1,3
840,85,909,1,41.5241614,-111.1629964,86,10,0,1,3
840,85,910,1,41.6908333,-111.0752778,86,10,0,1,3
840,85,912,0,38.5446357,-109.7640689,87,16,0,1,3
840,87,1,1,42.8198757,-72.6842749,27,14,0,1,1
840,87,2,1,42.8089741,-73.2805777,27,13,0,1,1
840,87,3,1,43.0451274,-72.9535464,27,14,0,1,1
840,87,4,1,43.2885447,-72.8507919,27,14,0,1,1
840,87,5,1,43.4717157,-72.5853589,27,14,0,1,1
840,87,6,1,43.7503293,-72.7210716,27,14,0,1,1
840,87,7,1,43.8966381,-72.2608612,27,14,0,1,1
840,87,8,1,43.0090337,-73.1953659,27,13,0,1,1
840,87,9,1,43.4057997,-73.0190299,27,14,0,1,1
840,87,10,1,43.6132776,-73.0950522,27,14,0,1,1
840,87,11,1,44.4324199,-71.9519914,28,14,0,1,1
840,87,12,1,44.6832207,-71.8536769,28,14,0,1,1
840,87,13,1,44.1638277,-72.6813129,28,14,0,1,1
840,87,14,1,44.3174883,-72.6267127,28,14,0,1,1
840,87,15,1,44.3378666,-72.4028527,28,14,0,1,1
840,87,16,0,44.1203267,-72.1451859,28,14,0,1,1
840,87,17,1,44.5503853,-72.3791513,28,14,0,1,1
840,87,18,1,44.563679,-72.3458975,28,14,0,1,1
840,87,19,1,44.6655427,-72.8904029,18,14,0,1,1
840,87,20,0,44.7283887,-72.7821029,28,14,0,1,1
840,87,21,0,44.3272147,-73.0540719,18,13,0,1,1
840,87,22,1,44.5286856,-73.1718258,18,13,0,1,1
840,87,23,1,44.7616696,-73.2760665,18,13,0,1,1
840,87,116,1,44.1202726,-72.1450781,28,14,0,1,1
840,87,120,1,44.534142,-72.673169,28,14,0,1,1
840,87,121,1,44.3448659,-73.0782931,18,13,0,1,1
840,88,1,1,39.060195,-78.4653682,13,28,0,1,1
840,88,2,0,39.2649107,-77.5849759,10,29,0,1,1
840,88,3,1,38.2891547,-79.4594489,13,28,0,1,1
840,88,4,1,38.1909534,-79.1647743,13,28,0,1,1
840,88,5,1,38.5758867,-78.5051729,13,28,0,1,1
840,88,6,1,38.4538015,-78.1721466,10,29,0,1,1
840,88,7,1,38.8163337,-78.5638129,13,28,0,1,1
840,88,8,1,38.8197554,-78.7489812,13,28,0,1,1
840,88,9,0,38.9966467,-77.2851029,10,29,0,1,1
840,88,10,1,38.1740529,-77.2184791,4,27,0,1,1
840,88,11,1,38.0246087,-77.6238089,11,29,0,1,1
840,88,12,1,38.6248921,-77.5897828,11,29,0,1,1
840,88,13,1,37.2138017,-82.4750989,21,28,0,1,1
840,88,14,1,37.0178877,-81.9476239,21,28,0,1,1
840,88,15,1,37.8008166,-80.0474493,13,28,0,1,1
