"site","reclass","buffer","YEAR","total_pix","km2"
"10","1","10000",1994,307722.444444444,276.9502
"10","2","10000",1994,11778.1111111111,10.6003
"10","3","10000",1994,7145.77777777778,6.4312
"10","4","10000",1994,10884.6666666667,9.7962
"10","5","10000",1994,123,0.1107
"10","7","10000",1994,1875.44444444444,1.6879
"10","1","2000",1994,5134,4.6206
"10","2","2000",1994,2641,2.3769
"10","3","2000",1994,598.444444444444,0.5386
"10","4","2000",1994,5127.55555555556,4.6148
"10","5","2000",1994,16.7777777777778,0.0151
"10","7","2000",1994,146.111111111111,0.1315
"10","1","400",1994,64.3333333333333,0.0579
"10","1","5000",1994,66926.3333333333,60.2337
"10","2","5000",1994,3778,3.4002
"10","3","5000",1994,612.444444444444,0.5512
"10","4","5000",1994,7410.66666666667,6.6696
"10","5","5000",1994,123,0.1107
"10","7","5000",1994,401.777777777778,0.3616
"10","1","200",1994,0,0
"10","2","200",1994,0,0
"10","3","200",1994,0,0
"10","4","400",1994,0,0
"10","2","400",1994,0,0
"10","3","400",1994,0,0
"10","4","1000",1994,0,0
"10","6","10000",1994,702.777777777778,0.6325
"10","1","1000",1995,487.333333333333,0.4386
"10","2","1000",1995,933.666666666667,0.8403
"10","3","1000",1995,410.666666666667,0.3696
"10","1","10000",1995,307714.666666667,276.9432
"10","2","10000",1995,11887.6666666667,10.6989
"10","3","10000",1995,7189.66666666667,6.4707
"10","4","10000",1995,10763,9.6867
"10","5","10000",1995,134,0.1206
"10","7","10000",1995,1907.66666666667,1.7169
"10","1","2000",1995,5134,4.6206
"10","2","2000",1995,2688,2.4192
"10","3","2000",1995,606.666666666667,0.546
"10","4","2000",1995,5080.33333333333,4.5723
"10","5","2000",1995,17.6666666666667,0.0159
"10","7","2000",1995,147.666666666667,0.1329
"10","1","400",1995,65,0.0585
"10","1","5000",1995,66928,60.2352
"10","2","5000",1995,3857,3.4713
"10","3","5000",1995,620.666666666667,0.5586
"10","4","5000",1995,7306,6.5754
"10","5","5000",1995,134,0.1206
"10","7","5000",1995,418.666666666667,0.3768
"10","1","200",1995,0,0
"10","2","200",1995,0,0
"10","3","200",1995,0,0
"10","4","400",1995,0,0
"10","2","400",1995,0,0
"10","3","400",1995,0,0
"10","4","1000",1995,0,0
"10","6","10000",1995,647.666666666667,0.5829
"10","1","1000",1996,486.777777777778,0.4381
"10","2","1000",1996,935.222222222222,0.8417
"10","3","1000",1996,412.888888888889,0.3716
"10","1","10000",1996,307706.888888889,276.9362
"10","2","10000",1996,11997.2222222222,10.7975
"10","3","10000",1996,7233.55555555556,6.5102
"10","4","10000",1996,10641.3333333333,9.5772
"10","5","10000",1996,145,0.1305
"10","7","10000",1996,1939.88888888889,1.7459
"10","1","2000",1996,5134,4.6206
"10","2","2000",1996,2735,2.4615
"10","3","2000",1996,614.888888888889,0.5534
"10","4","2000",1996,5033.11111111111,4.5298
"10","5","2000",1996,18.5555555555556,0.0167
"10","7","2000",1996,149.222222222222,0.1343
"10","1","400",1996,65.6666666666667,0.0591
"10","1","5000",1996,66929.6666666667,60.2367
"10","2","5000",1996,3936,3.5424
"10","3","5000",1996,628.888888888889,0.566
"10","4","5000",1996,7201.33333333333,6.4812
"10","5","5000",1996,145,0.1305
"10","7","5000",1996,435.555555555556,0.392
"10","1","200",1996,0,0
"10","2","200",1996,0,0
"10","3","200",1996,0,0
"10","4","400",1996,0,0
"10","2","400",1996,0,0
"10","3","400",1996,0,0
"10","4","1000",1996,0,0
"10","6","10000",1996,592.555555555556,0.5333
"10","1","1000",1997,486.222222222222,0.4376
"10","2","1000",1997,936.777777777778,0.8431
"10","3","1000",1997,415.111111111111,0.3736
"10","1","10000",1997,307699.111111111,276.9292
"10","2","10000",1997,12106.7777777778,10.8961
"10","3","10000",1997,7277.44444444444,6.5497
"10","4","10000",1997,10519.6666666667,9.4677
"10","5","10000",1997,156,0.1404
"10","7","10000",1997,1972.11111111111,1.7749
"10","1","2000",1997,5134,4.6206
"10","2","2000",1997,2782,2.5038
"10","3","2000",1997,623.111111111111,0.5608
"10","4","2000",1997,4985.88888888889,4.4873
"10","5","2000",1997,19.4444444444444,0.0175
"10","7","2000",1997,150.777777777778,0.1357
"10","1","400",1997,66.3333333333333,0.0597
"10","1","5000",1997,66931.3333333333,60.2382
"10","2","5000",1997,4015,3.6135
"10","3","5000",1997,637.111111111111,0.5734
"10","4","5000",1997,7096.66666666667,6.387
"10","5","5000",1997,156,0.1404
"10","7","5000",1997,452.444444444444,0.4072
"10","1","200",1997,0,0
"10","2","200",1997,0,0
"10","3","200",1997,0,0
"10","4","400",1997,0,0
"10","2","400",1997,0,0
"10","3","400",1997,0,0
"10","4","1000",1997,0,0
"10","6","10000",1997,537.444444444444,0.4837
"10","1","1000",1998,485.666666666667,0.4371
"10","2","1000",1998,938.333333333333,0.8445
"10","3","1000",1998,417.333333333333,0.3756
"10","1","10000",1998,307691.333333333,276.9222
"10","2","10000",1998,12216.3333333333,10.9947
"10","3","10000",1998,7321.33333333333,6.5892
"10","4","10000",1998,10398,9.3582
"10","5","10000",1998,167,0.1503
"10","7","10000",1998,2004.33333333333,1.8039
"10","1","2000",1998,5134,4.6206
"10","2","2000",1998,2829,2.5461
"10","3","2000",1998,631.333333333333,0.5682
"10","4","2000",1998,4938.66666666667,4.4448
"10","5","2000",1998,20.3333333333333,0.0183
"10","7","2000",1998,152.333333333333,0.1371
"10","1","400",1998,67,0.0603
"10","1","5000",1998,66933,60.2397
"10","2","5000",1998,4094,3.6846
"10","3","5000",1998,645.333333333333,0.5808
"10","4","5000",1998,6992,6.2928
"10","5","5000",1998,167,0.1503
"10","7","5000",1998,469.333333333333,0.4224
"10","1","200",1998,0,0
"10","2","200",1998,0,0
"10","3","200",1998,0,0
"10","4","400",1998,0,0
"10","2","400",1998,0,0
"10","3","400",1998,0,0
"10","4","1000",1998,0,0
"10","6","10000",1998,482.333333333333,0.4341
"10","1","1000",1999,485.111111111111,0.4366
"10","2","1000",1999,939.888888888889,0.8459
"10","3","1000",1999,419.555555555556,0.3776
"10","1","10000",1999,307683.555555556,276.9152
"10","2","10000",1999,12325.8888888889,11.0933
"10","3","10000",1999,7365.22222222222,6.6287
"10","4","10000",1999,10276.3333333333,9.2487
"10","5","10000",1999,178,0.1602
"10","7","10000",1999,2036.55555555556,1.8329
"10","1","2000",1999,5134,4.6206
"10","2","2000",1999,2876,2.5884
"10","3","2000",1999,639.555555555556,0.5756
"10","4","2000",1999,4891.44444444444,4.4023
"10","5","2000",1999,21.2222222222222,0.0191
"10","7","2000",1999,153.888888888889,0.1385
"10","1","400",1999,67.6666666666667,0.0609
"10","1","5000",1999,66934.6666666667,60.2412
"10","2","5000",1999,4173,3.7557
"10","3","5000",1999,653.555555555556,0.5882
"10","4","5000",1999,6887.33333333333,6.1986
"10","5","5000",1999,178,0.1602
"10","7","5000",1999,486.222222222222,0.4376
"10","1","200",1999,0,0
"10","2","200",1999,0,0
"10","3","200",1999,0,0
"10","4","400",1999,0,0
"10","2","400",1999,0,0
"10","3","400",1999,0,0
"10","4","1000",1999,0,0
"10","6","10000",1999,427.222222222222,0.3845
"10","1","1000",2000,484.555555555556,0.4361
"10","2","1000",2000,941.444444444444,0.8473
"10","3","1000",2000,421.777777777778,0.3796
"10","1","10000",2000,307675.777777778,276.9082
"10","2","10000",2000,12435.4444444444,11.1919
"10","3","10000",2000,7409.11111111111,6.6682
"10","4","10000",2000,10154.6666666667,9.1392
"10","5","10000",2000,189,0.1701
"10","7","10000",2000,2068.77777777778,1.8619
"10","1","2000",2000,5134,4.6206
"10","2","2000",2000,2923,2.6307
"10","3","2000",2000,647.777777777778,0.583
"10","4","2000",2000,4844.22222222222,4.3598
"10","5","2000",2000,22.1111111111111,0.0199
"10","7","2000",2000,155.444444444444,0.1399
"10","1","400",2000,68.3333333333333,0.0615
"10","1","5000",2000,66936.3333333333,60.2427
"10","2","5000",2000,4252,3.8268
"10","3","5000",2000,661.777777777778,0.5956
"10","4","5000",2000,6782.66666666667,6.1044
"10","5","5000",2000,189,0.1701
"10","7","5000",2000,503.111111111111,0.4528
"10","1","200",2000,0,0
"10","2","200",2000,0,0
"10","3","200",2000,0,0
"10","4","400",2000,0,0
"10","2","400",2000,0,0
"10","3","400",2000,0,0
"10","4","1000",2000,0,0
"10","6","10000",2000,372.111111111111,0.3349
"10","1","1000",2001,484,0.4356
"10","2","1000",2001,943,0.8487
"10","3","1000",2001,424,0.3816
"10","1","10000",2001,307668,276.9012
"10","2","10000",2001,12545,11.2905
"10","3","10000",2001,7453,6.7077
"10","4","10000",2001,10033,9.0297
"10","5","10000",2001,445,0.4005
"10","7","10000",2001,2101,1.8909
"10","1","2000",2001,5134,4.6206
"10","2","2000",2001,2970,2.673
"10","3","2000",2001,656,0.5904
"10","4","2000",2001,4797,4.3173
"10","5","2000",2001,23,0.0207
"10","7","2000",2001,157,0.1413
"10","1","400",2001,69,0.0621
"10","1","5000",2001,73473,66.1257
"10","2","5000",2001,4331,3.8979
"10","3","5000",2001,670,0.603
"10","4","5000",2001,6678,6.0102
"10","5","5000",2001,200,0.18
"10","7","5000",2001,520,0.468
"10","1","200",2001,19,0.0171
"10","2","200",2001,39,0.0351
"10","3","200",2001,78,0.0702
"10","4","400",2001,143,0.1287
"10","2","400",2001,160,0.144
"10","3","400",2001,178,0.1602
"10","4","1000",2001,1578,1.4202
"10","6","10000",2001,317,0.2853
"10","1","1000",2002,484,0.4356
"10","2","1000",2002,943,0.8487
"10","3","1000",2002,424,0.3816
"10","1","10000",2002,307667.8,276.90102
"10","2","10000",2002,12545,11.2905
"10","3","10000",2002,7409.6,6.66864
"10","4","10000",2002,10033,9.0297
"10","5","10000",2002,445,0.4005
"10","7","10000",2002,2144.6,1.93014
"10","1","2000",2002,5134,4.6206
"10","2","2000",2002,2970,2.673
"10","3","2000",2002,651.4,0.58626
"10","4","2000",2002,4797,4.3173
"10","5","2000",2002,23,0.0207
"10","7","2000",2002,161.6,0.14544
"10","1","400",2002,69,0.0621
"10","1","5000",2002,73473,66.1257
"10","2","5000",2002,4331,3.8979
"10","3","5000",2002,665.4,0.59886
"10","4","5000",2002,6678,6.0102
"10","5","5000",2002,200,0.18
"10","7","5000",2002,524.6,0.47214
"10","1","200",2002,19,0.0171
"10","2","200",2002,39,0.0351
"10","3","200",2002,78,0.0702
"10","4","400",2002,143,0.1287
"10","2","400",2002,160,0.144
"10","3","400",2002,178,0.1602
"10","4","1000",2002,1578,1.4202
"10","6","10000",2002,317,0.2853
"10","1","1000",2003,484,0.4356
"10","2","1000",2003,943,0.8487
"10","3","1000",2003,424,0.3816
"10","1","10000",2003,307667.6,276.90084
"10","2","10000",2003,12545,11.2905
"10","3","10000",2003,7366.2,6.62958
"10","4","10000",2003,10033,9.0297
"10","5","10000",2003,445,0.4005
"10","7","10000",2003,2188.2,1.96938
"10","1","2000",2003,5134,4.6206
"10","2","2000",2003,2970,2.673
"10","3","2000",2003,646.8,0.58212
"10","4","2000",2003,4797,4.3173
"10","5","2000",2003,23,0.0207
"10","7","2000",2003,166.2,0.14958
"10","1","400",2003,69,0.0621
"10","1","5000",2003,73473,66.1257
"10","2","5000",2003,4331,3.8979
"10","3","5000",2003,660.8,0.59472
"10","4","5000",2003,6678,6.0102
"10","5","5000",2003,200,0.18
"10","7","5000",2003,529.2,0.47628
"10","1","200",2003,19,0.0171
"10","2","200",2003,39,0.0351
"10","3","200",2003,78,0.0702
"10","4","400",2003,143,0.1287
"10","2","400",2003,160,0.144
"10","3","400",2003,178,0.1602
"10","4","1000",2003,1578,1.4202
"10","6","10000",2003,317,0.2853
"10","1","1000",2004,484,0.4356
"10","2","1000",2004,943,0.8487
"10","3","1000",2004,424,0.3816
"10","1","10000",2004,307667.4,276.90066
"10","2","10000",2004,12545,11.2905
"10","3","10000",2004,7322.8,6.59052
"10","4","10000",2004,10033,9.0297
"10","5","10000",2004,445,0.4005
"10","7","10000",2004,2231.8,2.00862
"10","1","2000",2004,5134,4.6206
"10","2","2000",2004,2970,2.673
"10","3","2000",2004,642.2,0.57798
"10","4","2000",2004,4797,4.3173
"10","5","2000",2004,23,0.0207
"10","7","2000",2004,170.8,0.15372
"10","1","400",2004,69,0.0621
"10","1","5000",2004,73473,66.1257
"10","2","5000",2004,4331,3.8979
"10","3","5000",2004,656.2,0.59058
"10","4","5000",2004,6678,6.0102
"10","5","5000",2004,200,0.18
"10","7","5000",2004,533.8,0.48042
"10","1","200",2004,19,0.0171
"10","2","200",2004,39,0.0351
"10","3","200",2004,78,0.0702
"10","4","400",2004,143,0.1287
"10","2","400",2004,160,0.144
"10","3","400",2004,178,0.1602
"10","4","1000",2004,1578,1.4202
"10","6","10000",2004,317,0.2853
"10","1","1000",2005,484,0.4356
"10","2","1000",2005,943,0.8487
"10","3","1000",2005,424,0.3816
"10","1","10000",2005,307667.2,276.90048
"10","2","10000",2005,12545,11.2905
"10","3","10000",2005,7279.4,6.55146
"10","4","10000",2005,10033,9.0297
"10","5","10000",2005,445,0.4005
"10","7","10000",2005,2275.4,2.04786
"10","1","2000",2005,5134,4.6206
"10","2","2000",2005,2970,2.673
"10","3","2000",2005,637.6,0.57384
"10","4","2000",2005,4797,4.3173
"10","5","2000",2005,23,0.0207
"10","7","2000",2005,175.4,0.15786
"10","1","400",2005,69,0.0621
"10","1","5000",2005,73473,66.1257
"10","2","5000",2005,4331,3.8979
"10","3","5000",2005,651.6,0.58644
"10","4","5000",2005,6678,6.0102
"10","5","5000",2005,200,0.18
"10","7","5000",2005,538.4,0.48456
"10","1","200",2005,19,0.0171
"10","2","200",2005,39,0.0351
"10","3","200",2005,78,0.0702
"10","4","400",2005,143,0.1287
"10","2","400",2005,160,0.144
"10","3","400",2005,178,0.1602
"10","4","1000",2005,1578,1.4202
"10","6","10000",2005,317,0.2853
"10","1","1000",2006,484,0.4356
"10","2","1000",2006,943,0.8487
"10","3","1000",2006,424,0.3816
"10","1","10000",2006,307667,276.9003
"10","2","10000",2006,12545,11.2905
"10","3","10000",2006,7236,6.5124
"10","4","10000",2006,10033,9.0297
"10","5","10000",2006,445,0.4005
"10","7","10000",2006,2319,2.0871
"10","1","2000",2006,5134,4.6206
"10","2","2000",2006,2970,2.673
"10","3","2000",2006,633,0.5697
"10","4","2000",2006,4797,4.3173
"10","5","2000",2006,23,0.0207
"10","7","2000",2006,180,0.162
"10","1","400",2006,69,0.0621
"10","1","5000",2006,73473,66.1257
"10","2","5000",2006,4331,3.8979
"10","3","5000",2006,647,0.5823
"10","4","5000",2006,6678,6.0102
"10","5","5000",2006,200,0.18
"10","7","5000",2006,543,0.4887
"10","1","200",2006,19,0.0171
"10","2","200",2006,39,0.0351
"10","3","200",2006,78,0.0702
"10","4","400",2006,143,0.1287
"10","2","400",2006,160,0.144
"10","3","400",2006,178,0.1602
"10","4","1000",2006,1578,1.4202
"10","6","10000",2006,317,0.2853
"10","1","1000",2007,502.6,0.45234
"10","2","1000",2007,943,0.8487
"10","3","1000",2007,407.8,0.36702
"10","1","10000",2007,307692.6,276.92334
"10","2","10000",2007,12545,11.2905
"10","3","10000",2007,7209,6.4881
"10","4","10000",2007,10027.2,9.02448
"10","5","10000",2007,457,0.4113
"10","7","10000",2007,2319,2.0871
"10","1","2000",2007,5159.6,4.64364
"10","2","2000",2007,2970,2.673
"10","3","2000",2007,609.8,0.54882
"10","4","2000",2007,4794.6,4.31514
"10","5","2000",2007,23,0.0207
"10","7","2000",2007,180,0.162
"10","1","400",2007,69,0.0621
"10","1","5000",2007,73498.6,66.14874
"10","2","5000",2007,4331,3.8979
"10","3","5000",2007,623.8,0.56142
"10","4","5000",2007,6675.6,6.00804
"10","5","5000",2007,200,0.18
"10","7","5000",2007,543,0.4887
"10","1","200",2007,19,0.0171
"10","2","200",2007,39,0.0351
"10","3","200",2007,78,0.0702
"10","4","400",2007,143,0.1287
"10","2","400",2007,160,0.144
"10","3","400",2007,178,0.1602
"10","4","1000",2007,1575.6,1.41804
"10","6","10000",2007,312.2,0.28098
"10","1","1000",2008,521.2,0.46908
"10","2","1000",2008,943,0.8487
"10","3","1000",2008,391.6,0.35244
"10","1","10000",2008,307718.2,276.94638
"10","2","10000",2008,12545,11.2905
"10","3","10000",2008,7182,6.4638
"10","4","10000",2008,10021.4,9.01926
"10","5","10000",2008,469,0.4221
"10","7","10000",2008,2319,2.0871
"10","1","2000",2008,5185.2,4.66668
"10","2","2000",2008,2970,2.673
"10","3","2000",2008,586.6,0.52794
"10","4","2000",2008,4792.2,4.31298
"10","5","2000",2008,23,0.0207
"10","7","2000",2008,180,0.162
"10","1","400",2008,69,0.0621
"10","1","5000",2008,73524.2,66.17178
"10","2","5000",2008,4331,3.8979
"10","3","5000",2008,600.6,0.54054
"10","4","5000",2008,6673.2,6.00588
"10","5","5000",2008,200,0.18
"10","7","5000",2008,543,0.4887
"10","1","200",2008,19,0.0171
"10","2","200",2008,39,0.0351
"10","3","200",2008,78,0.0702
"10","4","400",2008,143,0.1287
"10","2","400",2008,160,0.144
"10","3","400",2008,178,0.1602
"10","4","1000",2008,1573.2,1.41588
"10","6","10000",2008,307.4,0.27666
"10","1","1000",2009,539.8,0.48582
"10","2","1000",2009,943,0.8487
"10","3","1000",2009,375.4,0.33786
"10","1","10000",2009,307743.8,276.96942
"10","2","10000",2009,12545,11.2905
"10","3","10000",2009,7155,6.4395
"10","4","10000",2009,10015.6,9.01404
"10","5","10000",2009,481,0.4329
"10","7","10000",2009,2319,2.0871
"10","1","2000",2009,5210.8,4.68972
"10","2","2000",2009,2970,2.673
"10","3","2000",2009,563.4,0.50706
"10","4","2000",2009,4789.8,4.31082
"10","5","2000",2009,23,0.0207
"10","7","2000",2009,180,0.162
"10","1","400",2009,69,0.0621
"10","1","5000",2009,73549.8,66.19482
"10","2","5000",2009,4331,3.8979
"10","3","5000",2009,577.4,0.51966
"10","4","5000",2009,6670.8,6.00372
"10","5","5000",2009,200,0.18
"10","7","5000",2009,543,0.4887
"10","1","200",2009,19,0.0171
"10","2","200",2009,39,0.0351
"10","3","200",2009,78,0.0702
"10","4","400",2009,143,0.1287
"10","2","400",2009,160,0.144
"10","3","400",2009,178,0.1602
"10","4","1000",2009,1570.8,1.41372
"10","6","10000",2009,302.6,0.27234
"10","1","1000",2010,558.4,0.50256
"10","2","1000",2010,943,0.8487
"10","3","1000",2010,359.2,0.32328
"10","1","10000",2010,307769.4,276.99246
"10","2","10000",2010,12545,11.2905
"10","3","10000",2010,7128,6.4152
"10","4","10000",2010,10009.8,9.00882
"10","5","10000",2010,493,0.4437
"10","7","10000",2010,2319,2.0871
"10","1","2000",2010,5236.4,4.71276
"10","2","2000",2010,2970,2.673
"10","3","2000",2010,540.2,0.48618
"10","4","2000",2010,4787.4,4.30866
"10","5","2000",2010,23,0.0207
"10","7","2000",2010,180,0.162
"10","1","400",2010,69,0.0621
"10","1","5000",2010,73575.4,66.21786
"10","2","5000",2010,4331,3.8979
"10","3","5000",2010,554.2,0.49878
"10","4","5000",2010,6668.4,6.00156
"10","5","5000",2010,200,0.18
"10","7","5000",2010,543,0.4887
"10","1","200",2010,19,0.0171
"10","2","200",2010,39,0.0351
"10","3","200",2010,78,0.0702
"10","4","400",2010,143,0.1287
"10","2","400",2010,160,0.144
"10","3","400",2010,178,0.1602
"10","4","1000",2010,1568.4,1.41156
"10","6","10000",2010,297.8,0.26802
"10","1","1000",2011,577,0.5193
"10","2","1000",2011,943,0.8487
"10","3","1000",2011,343,0.3087
"10","1","10000",2011,307795,277.0155
"10","2","10000",2011,12545,11.2905
"10","3","10000",2011,7101,6.3909
"10","4","10000",2011,10004,9.0036
"10","5","10000",2011,505,0.4545
"10","7","10000",2011,2319,2.0871
"10","1","2000",2011,5262,4.7358
"10","2","2000",2011,2970,2.673
"10","3","2000",2011,517,0.4653
"10","4","2000",2011,4785,4.3065
"10","5","2000",2011,23,0.0207
"10","7","2000",2011,180,0.162
"10","1","400",2011,69,0.0621
"10","1","5000",2011,73601,66.2409
"10","2","5000",2011,4331,3.8979
"10","3","5000",2011,531,0.4779
"10","4","5000",2011,6666,5.9994
"10","5","5000",2011,200,0.18
"10","7","5000",2011,543,0.4887
"10","1","200",2011,19,0.0171
"10","2","200",2011,39,0.0351
"10","3","200",2011,78,0.0702
"10","4","400",2011,143,0.1287
"10","2","400",2011,160,0.144
"10","3","400",2011,178,0.1602
"10","4","1000",2011,1566,1.4094
"10","6","10000",2011,293,0.2637
"100","1","1000",1992,106,0.0954
"100","2","1000",1992,1391,1.2519
"100","6","1000",1992,1564,1.4076
"100","1","10000",1992,4522,4.0698
"100","2","10000",1992,109020,98.118
"100","3","10000",1992,30,0.027
"100","4","10000",1992,32313,29.0817
"100","5","10000",1992,6156,5.5404
"100","6","10000",1992,190463,171.4167
"100","7","10000",1992,821,0.7389
"100","1","2000",1992,730,0.657
"100","2","2000",1992,5801,5.2209
"100","3","2000",1992,1,9e-04
"100","6","2000",1992,5232,4.7088
"100","2","400",1992,297,0.2673
"100","6","400",1992,107,0.0963
"100","1","5000",1992,3791,3.4119
"100","2","5000",1992,39196,35.2764
"100","3","5000",1992,1,9e-04
"100","4","5000",1992,9543,8.5887
"100","5","5000",1992,1083,0.9747
"100","6","5000",1992,31788,28.6092
"100","4","200",1992,0,0
"100","6","200",1992,0,0
"100","2","200",1992,0,0
"100","4","400",1992,0,0
"100","4","1000",1992,0,0
"100","4","2000",1992,0,0
"100","5","2000",1992,0,0
"100","7","2000",1992,0,0
"100","7","5000",1992,0,0
"100","1","1000",1993,109,0.0981
"100","2","1000",1993,1403.44444444444,1.2631
"100","6","1000",1993,1548.55555555556,1.3937
"100","1","10000",1993,4539.44444444444,4.0855
"100","2","10000",1993,109361.666666667,98.4255
"100","3","10000",1993,30.5555555555556,0.0275
"100","4","10000",1993,32308.6666666667,29.0778
"100","5","10000",1993,6165.77777777778,5.5492
