"GEOID","Prop.area","Value","NAME","ALAND","AWATER","INTPTLAT","INTPTLON","prop.land.area"
"39083",3.80530236079646e-05,"21","Knox",1361054213,10718613,"+40.4036198","-082.4223929",3.83526998659989e-05
"39083",9.44764724059811e-05,"24","Knox",1361054213,10718613,"+40.4036198","-082.4223929",9.52204962190318e-05
"39083",4.13334566776168e-05,"25","Knox",1361054213,10718613,"+40.4036198","-082.4223929",4.16589670958264e-05
"39083",0.000473694535257767,"26","Knox",1361054213,10718613,"+40.4036198","-082.4223929",0.00047742498798709
"39083",3.21482440825908e-05,"31","Knox",1361054213,10718613,"+40.4036198","-082.4223929",3.24014188523094e-05
"39083",9.18521259502595e-06,"32","Knox",1361054213,10718613,"+40.4036198","-082.4223929",9.25754824351698e-06
"39083",9.18521259502595e-06,"34","Knox",1361054213,10718613,"+40.4036198","-082.4223929",9.25754824351698e-06
"39083",4.39578031333385e-05,"35","Knox",1361054213,10718613,"+40.4036198","-082.4223929",4.43039808796884e-05
"39083",1.31217322786085e-05,"36","Knox",1361054213,10718613,"+40.4036198","-082.4223929",1.322506891931e-05
"39083",6.56086613930425e-06,"41","Knox",1361054213,10718613,"+40.4036198","-082.4223929",6.61253445965498e-06
"39083",0.000113502984209963,"42","Knox",1361054213,10718613,"+40.4036198","-082.4223929",0.000114396846152031
"39083",0.000127936889716433,"45","Knox",1361054213,10718613,"+40.4036198","-082.4223929",0.000128944421963272
"39083",0.00455258501406322,"46","Knox",1361054213,10718613,"+40.4036198","-082.4223929",0.00458843766155459
"39083",0.000497969739973192,"61","Knox",1361054213,10718613,"+40.4036198","-082.4223929",0.000501891365487813
"39083",0.000627218802917486,"62","Knox",1361054213,10718613,"+40.4036198","-082.4223929",0.000632158294343017
"39083",0.00474285013210304,"64","Knox",1361054213,10718613,"+40.4036198","-082.4223929",0.00478020116088459
"39083",8.98838661084682e-05,"65","Knox",1361054213,10718613,"+40.4036198","-082.4223929",9.05917220972733e-05
"39083",2.03386850318432e-05,"67","Knox",1361054213,10718613,"+40.4036198","-082.4223929",2.04988568249305e-05
"39085",0.765906699528192,"1","Lake",590616708,1945490124,"+41.9241163","-081.3926429",3.28880166618656
"39085",0.108813879913481,"2","Lake",590616708,1945490124,"+41.9241163","-081.3926429",0.467246558600586
"39085",0.000189858706086302,"3","Lake",590616708,1945490124,"+41.9241163","-081.3926429",0.000815252862132291
"39085",0.0735477139769721,"4","Lake",590616708,1945490124,"+41.9241163","-081.3926429",0.315813720418795
"39085",0.00714791412708468,"5","Lake",590616708,1945490124,"+41.9241163","-081.3926429",0.0306931273814366
"39085",0.0250329591165005,"6","Lake",590616708,1945490124,"+41.9241163","-081.3926429",0.107491470831424
"39085",0.000931904602210523,"7","Lake",590616708,1945490124,"+41.9241163","-081.3926429",0.00400159629151289
"39085",5.4296041179821e-05,"13","Lake",590616708,1945490124,"+41.9241163","-081.3926429",0.00023314708019858
"39085",3.90363694756883e-06,"14","Lake",590616708,1945490124,"+41.9241163","-081.3926429",1.67622083802901e-05
"39085",7.45239780899504e-06,"15","Lake",590616708,1945490124,"+41.9241163","-081.3926429",3.20005796350993e-05
"39085",0.000166791760487032,"21","Lake",590616708,1945490124,"+41.9241163","-081.3926429",0.000716203448976031
"39085",3.90363694756883e-06,"23","Lake",590616708,1945490124,"+41.9241163","-081.3926429",1.67622083802901e-05
"39085",2.09376890824146e-05,"24","Lake",590616708,1945490124,"+41.9241163","-081.3926429",8.99063904033741e-05
"39085",1.98730608239868e-05,"25","Lake",590616708,1945490124,"+41.9241163","-081.3926429",8.53348790269313e-05
"39085",9.97201802060765e-05,"26","Lake",590616708,1945490124,"+41.9241163","-081.3926429",0.000428198232260138
"39085",6.03289346442456e-06,"27","Lake",590616708,1945490124,"+41.9241163","-081.3926429",2.59052311331756e-05
"39085",2.83900868914097e-06,"36","Lake",590616708,1945490124,"+41.9241163","-081.3926429",1.21906970038473e-05
"39085",0.000331454264457208,"41","Lake",590616708,1945490124,"+41.9241163","-081.3926429",0.00142326387519918
"39085",0.00868026906704851,"42","Lake",590616708,1945490124,"+41.9241163","-081.3926429",0.0372730560892632
"39085",7.94922432959471e-05,"43","Lake",590616708,1945490124,"+41.9241163","-081.3926429",0.000341339516107725
"39085",0.00156358403554439,"45","Lake",590616708,1945490124,"+41.9241163","-081.3926429",0.00671402637486892
"39085",0.00184074225882178,"46","Lake",590616708,1945490124,"+41.9241163","-081.3926429",0.00790414316986952
"39085",4.25851303371145e-05,"47","Lake",590616708,1945490124,"+41.9241163","-081.3926429",0.00018286045505771
"39085",0.000273609462415961,"61","Lake",590616708,1945490124,"+41.9241163","-081.3926429",0.00117487842374579
"39085",0.00315946179492776,"62","Lake",590616708,1945490124,"+41.9241163","-081.3926429",0.0135667219281566
"39085",5.67801737828194e-06,"63","Lake",590616708,1945490124,"+41.9241163","-081.3926429",2.43813940076947e-05
"39085",0.00143334451193005,"64","Lake",590616708,1945490124,"+41.9241163","-081.3926429",0.00615477814981742
"39085",0.00060790273556231,"65","Lake",590616708,1945490124,"+41.9241163","-081.3926429",0.00261033299594881
"39085",2.51962021161261e-05,"67","Lake",590616708,1945490124,"+41.9241163","-081.3926429",0.000108192435909145
"39087",0.00535064954803312,"1","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",0.00539671845281568
"39087",0.0891212578320028,"2","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",0.089888588733477
"39087",0.000648218159987537,"3","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",0.000653799295590367
"39087",0.712539183761869,"4","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",0.718674121121509
"39087",0.0312596178324588,"5","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",0.0315287620446773
"39087",0.131516093364693,"6","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",0.132648442311901
"39087",0.00200164904268133,"7","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",0.00201888317067412
"39087",3.79963751458111e-06,"14","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",3.83235226020145e-06
"39087",3.79963751458111e-06,"15","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",3.83235226020145e-06
"39087",0.000361725491388122,"16","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",0.000364839935171178
"39087",1.74783325670731e-05,"26","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",1.76288203969267e-05
"39087",5.31949252041355e-06,"31","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",5.36529316428203e-06
"39087",4.86353601866382e-05,"34","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",4.90541089305785e-05
"39087",0.000680135115110019,"35","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",0.000685991054576059
"39087",3.79963751458111e-06,"36","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",3.83235226020145e-06
"39087",0.000104110067899522,"41","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",0.00010500645192952
"39087",0.00143398319800291,"42","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",0.00144632974300003
"39087",0.000322209261236478,"43","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",0.000324983471665083
"39087",0.00537876686564102,"45","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",0.00542507785954117
"39087",0.0131262277578719,"46","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",0.0132392441180919
"39087",2.20378975845704e-05,"54","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",2.22276431091684e-05
"39087",0.000123108255472428,"61","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",0.000124168213230527
"39087",0.000430118966650582,"62","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",0.000433822275854804
"39087",0.000131467458004506,"63","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",0.00013259938820297
"39087",0.00420315901862962,"64","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",0.00423934807023484
"39087",0.00115432987692974,"65","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",0.0011642686166492
"39087",9.11913003499466e-06,"67","Lawrence",1174224648,10110033,"+38.6038659","-082.5171856",9.19764542448348e-06
"39089",0.00458144756355343,"1","Licking",1767646203,12918565,"+40.0936093","-082.4812506",0.00461493035442154
"39089",0.109171285686413,"2","Licking",1767646203,12918565,"+40.0936093","-082.4812506",0.109969146903143
"39089",6.77310209086672e-05,"3","Licking",1767646203,12918565,"+40.0936093","-082.4812506",6.82260224506274e-05
"39089",0.356242424487493,"4","Licking",1767646203,12918565,"+40.0936093","-082.4812506",0.358845966366343
"39089",0.0115253935728316,"5","Licking",1767646203,12918565,"+40.0936093","-082.4812506",0.0116096251038747
"39089",0.502554571490093,"6","Licking",1767646203,12918565,"+40.0936093","-082.4812506",0.506227412744651
"39089",0.00235693843654564,"7","Licking",1767646203,12918565,"+40.0936093","-082.4812506",0.00237416375139758
"39089",1.31418398778011e-05,"12","Licking",1767646203,12918565,"+40.0936093","-082.4812506",1.32378849531068e-05
"39089",1.81963936769554e-05,"14","Licking",1767646203,12918565,"+40.0936093","-082.4812506",1.83293791658402e-05
"39089",2.52727689957714e-06,"15","Licking",1767646203,12918565,"+40.0936093","-082.4812506",2.54574710636669e-06
"39089",5.30728148911199e-05,"16","Licking",1767646203,12918565,"+40.0936093","-082.4812506",5.34606892337006e-05
"39089",7.07637531881598e-05,"21","Licking",1767646203,12918565,"+40.0936093","-082.4812506",7.12809189782674e-05
"39089",6.06546455898513e-06,"23","Licking",1767646203,12918565,"+40.0936093","-082.4812506",6.10979305528006e-06
"39089",0.00010614562978224,"24","Licking",1767646203,12918565,"+40.0936093","-082.4812506",0.000106921378467401
"39089",1.769093829704e-05,"25","Licking",1767646203,12918565,"+40.0936093","-082.4812506",1.78202297445669e-05
"39089",0.00020117124120634,"26","Licking",1767646203,12918565,"+40.0936093","-082.4812506",0.000202641469666789
"39089",5.35782702710353e-05,"31","Licking",1767646203,12918565,"+40.0936093","-082.4812506",5.39698386549739e-05
"39089",2.47673136158559e-05,"32","Licking",1767646203,12918565,"+40.0936093","-082.4812506",2.49483216423936e-05
"39089",3.53818765940799e-06,"34","Licking",1767646203,12918565,"+40.0936093","-082.4812506",3.56404594891337e-06
"39089",5.05455379915427e-06,"36","Licking",1767646203,12918565,"+40.0936093","-082.4812506",5.09149421273339e-06
"39089",9.09819683847769e-06,"41","Licking",1767646203,12918565,"+40.0936093","-082.4812506",9.1646895829201e-06
"39089",0.000153152980114374,"42","Licking",1767646203,12918565,"+40.0936093","-082.4812506",0.000154272274645822
"39089",3.53818765940799e-06,"43","Licking",1767646203,12918565,"+40.0936093","-082.4812506",3.56404594891337e-06
"39089",0.000183985758289215,"45","Licking",1767646203,12918565,"+40.0936093","-082.4812506",0.000185330389343495
"39089",0.00191971953291879,"46","Licking",1767646203,12918565,"+40.0936093","-082.4812506",0.00193374950199614
"39089",2.52727689957714e-06,"47","Licking",1767646203,12918565,"+40.0936093","-082.4812506",2.54574710636669e-06
"39089",1.26363844978857e-05,"56","Licking",1767646203,12918565,"+40.0936093","-082.4812506",1.27287355318335e-05
"39089",0.000561055471706124,"61","Licking",1767646203,12918565,"+40.0936093","-082.4812506",0.000565155857613406
"39089",0.00232711656913063,"62","Licking",1767646203,12918565,"+40.0936093","-082.4812506",0.00234412393554245
"39089",1.21309291179703e-05,"63","Licking",1767646203,12918565,"+40.0936093","-082.4812506",1.22195861105601e-05
"39089",0.00753431789301936,"64","Licking",1767646203,12918565,"+40.0936093","-082.4812506",0.00758938127350039
"39089",0.00017792029373023,"65","Licking",1767646203,12918565,"+40.0936093","-082.4812506",0.000179220596288215
"39089",2.72945905154331e-05,"67","Licking",1767646203,12918565,"+40.0936093","-082.4812506",2.74940687487603e-05
"39091",0.0199081346266946,"1","Logan",1187336852,21598326,"+40.3875532","-083.7663430",0.0202702748070444
"39091",0.099346371168864,"2","Logan",1187336852,21598326,"+40.3875532","-083.7663430",0.101153537608453
"39091",0.000751152039426176,"3","Logan",1187336852,21598326,"+40.3875532","-083.7663430",0.000764815918043069
"39091",0.13908596186917,"4","Logan",1187336852,21598326,"+40.3875532","-083.7663430",0.141616013843396
"39091",0.00858129787756743,"5","Logan",1187336852,21598326,"+40.3875532","-083.7663430",0.00873739651861492
"39091",0.724651038138274,"6","Logan",1187336852,21598326,"+40.3875532","-083.7663430",0.737832848617403
"39091",0.00365004801715217,"7","Logan",1187336852,21598326,"+40.3875532","-083.7663430",0.00371644444614982
"39091",1.26556835185778e-05,"14","Logan",1187336852,21598326,"+40.3875532","-083.7663430",1.28858975289714e-05
"39091",2.53113670371556e-05,"16","Logan",1187336852,21598326,"+40.3875532","-083.7663430",2.57717950579429e-05
"39091",2.75447229521987e-05,"17","Logan",1187336852,21598326,"+40.3875532","-083.7663430",2.80457769748202e-05
"39091",0.000155590462081339,"21","Logan",1187336852,21598326,"+40.3875532","-083.7663430",0.000158420740209119
"39091",3.2011434782285e-05,"24","Logan",1187336852,21598326,"+40.3875532","-083.7663430",3.25937408085748e-05
"39091",6.70006774512942e-06,"25","Logan",1187336852,21598326,"+40.3875532","-083.7663430",6.82194575063193e-06
"39091",0.000502505080884707,"26","Logan",1187336852,21598326,"+40.3875532","-083.7663430",0.000511645931297395
"39091",4.54115702725439e-05,"27","Logan",1187336852,21598326,"+40.3875532","-083.7663430",4.62376323098387e-05
"39091",3.05225308389229e-05,"42","Logan",1187336852,21598326,"+40.3875532","-083.7663430",3.10777528639899e-05
"39091",6.70006774512942e-06,"45","Logan",1187336852,21598326,"+40.3875532","-083.7663430",6.82194575063193e-06
"39091",0.000410193036396257,"46","Logan",1187336852,21598326,"+40.3875532","-083.7663430",0.000417654678733133
"39091",0.000481660425677637,"61","Logan",1187336852,21598326,"+40.3875532","-083.7663430",0.000490422100073207
"39091",0.00182911849442033,"62","Logan",1187336852,21598326,"+40.3875532","-083.7663430",0.00186239118992252
"39091",0.000215146619815823,"63","Logan",1187336852,21598326,"+40.3875532","-083.7663430",0.000219060257992514
"39091",0.000140701422647718,"64","Logan",1187336852,21598326,"+40.3875532","-083.7663430",0.000143260860763271
"39091",4.46671183008628e-05,"65","Logan",1187336852,21598326,"+40.3875532","-083.7663430",4.54796383375462e-05
"39091",5.95561577344838e-05,"67","Logan",1187336852,21598326,"+40.3875532","-083.7663430",6.0639517783395e-05
"39093",0.467700452889892,"1","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",0.879310899952293
"39093",0.129364907920417,"2","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",0.243215444635303
"39093",0.000888919665296531,"3","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",0.00167123368396909
"39093",0.109143679073657,"4","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",0.205198062301119
"39093",0.00338293771013993,"5","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",0.00636016917239547
"39093",0.232635394658504,"6","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",0.437371477778072
"39093",0.0415477739750515,"7","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",0.0781128397444975
"39093",6.17200783694458e-05,"12","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",0.000116038240546541
"39093",3.01073553021687e-06,"13","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",5.66040197788005e-06
"39093",5.64512911915663e-05,"14","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",0.000106132537085251
"39093",6.39781300171085e-06,"15","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",1.20283542029951e-05
"39093",1.88170970638554e-05,"16","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",3.53775123617503e-05
"39093",2.25805164766265e-06,"17","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",4.24530148341004e-06
"39093",9.97306144384338e-05,"21","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",0.000187500815517277
"39093",0.00026946082995441,"24","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",0.000506605977020265
"39093",3.87632199515422e-05,"25","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",7.28776754652057e-05
"39093",0.000824941535279423,"26","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",0.00155095014193913
"39093",1.69353873574699e-05,"27","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",3.18397611255753e-05
"39093",3.01073553021687e-06,"31","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",5.66040197788005e-06
"39093",4.51610329532531e-06,"32","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",8.49060296682008e-06
"39093",4.51610329532531e-06,"36","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",8.49060296682008e-06
"39093",3.76341941277109e-06,"37","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",7.07550247235007e-06
"39093",0.000169730215515976,"41","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",0.000319105161502988
"39093",0.00372164545728933,"42","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",0.00699696439490698
"39093",0.000108762821029084,"43","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",0.000204482021450917
"39093",0.000257041545892265,"45","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",0.000483256818861509
"39093",0.00301939139486624,"46","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",0.00567667563356646
"39093",6.09673944868916e-05,"47","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",0.000114623140052071
"39093",0.000255912520068434,"61","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",0.000481134168119805
"39093",0.000662738158588989,"62","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",0.00124599598538085
"39093",0.00464970468447868,"64","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",0.0087417833045885
"39093",1.27956260034217e-05,"65","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",2.40567084059902e-05
"39093",0.00100295127350349,"67","Lorain",1272001104,1119453573,"+41.4388045","-082.1797220",0.00188562140888129
"39095",0.429888207885514,"1","Lucas",882820607,660493850,"+41.6823213","-083.4689033",0.751514725486618
"39095",0.25369170568991,"2","Lucas",882820607,660493850,"+41.6823213","-083.4689033",0.44349449243455
"39095",0.00202357139941334,"3","Lucas",882820607,660493850,"+41.6823213","-083.4689033",0.00353753296051723
"39095",0.0695828643740633,"4","Lucas",882820607,660493850,"+41.6823213","-083.4689033",0.121642199668275
"39095",0.0103027192834108,"5","Lucas",882820607,660493850,"+41.6823213","-083.4689033",0.0180108342401896
"39095",0.205747642568478,"6","Lucas",882820607,660493850,"+41.6823213","-083.4689033",0.359680447818999
"39095",0.0204608144437511,"7","Lucas",882820607,660493850,"+41.6823213","-083.4689033",0.0357688419172068
"39095",0.000177281183118633,"12","Lucas",882820607,660493850,"+41.6823213","-083.4689033",0.000309916432275861
"39095",1.57453682375101e-05,"13","Lucas",882820607,660493850,"+41.6823213","-083.4689033",2.75254726034482e-05
"39095",3.67391925541903e-05,"16","Lucas",882820607,660493850,"+41.6823213","-083.4689033",6.42261027413791e-05
"39095",0.00155179351407461,"17","Lucas",882820607,660493850,"+41.6823213","-083.4689033",0.00271278824436206
"39095",1.51622064509357e-05,"21","Lucas",882820607,660493850,"+41.6823213","-083.4689033",2.65060106551723e-05
"39095",4.08213250602115e-06,"24","Lucas",882820607,660493850,"+41.6823213","-083.4689033",7.13623363793101e-06
"39095",1.1663235731489e-05,"25","Lucas",882820607,660493850,"+41.6823213","-083.4689033",2.03892389655172e-05
"39095",5.07350754319771e-05,"26","Lucas",882820607,660493850,"+41.6823213","-083.4689033",8.86931894999997e-05
"39095",5.54003697245727e-05,"27","Lucas",882820607,660493850,"+41.6823213","-083.4689033",9.68488850862066e-05
"39095",2.91580893287225e-06,"31","Lucas",882820607,660493850,"+41.6823213","-083.4689033",5.09730974137929e-06
"39095",1.92443389569568e-05,"32","Lucas",882820607,660493850,"+41.6823213","-083.4689033",3.36422442931033e-05
"39095",3.4989707194467e-06,"35","Lucas",882820607,660493850,"+41.6823213","-083.4689033",6.11677168965515e-06
"39095",6.41477965231894e-06,"42","Lucas",882820607,660493850,"+41.6823213","-083.4689033",1.12140814310344e-05
"39095",4.08213250602115e-06,"46","Lucas",882820607,660493850,"+41.6823213","-083.4689033",7.13623363793101e-06
"39095",0.000612903037689746,"61","Lucas",882820607,660493850,"+41.6823213","-083.4689033",0.00107145450763793
"39095",0.0044780993591052,"62","Lucas",882820607,660493850,"+41.6823213","-083.4689033",0.00782844830081032
"39095",0.000239679494282099,"63","Lucas",882820607,660493850,"+41.6823213","-083.4689033",0.000418998860741378
"39095",0.000182529639197803,"64","Lucas",882820607,660493850,"+41.6823213","-083.4689033",0.000319091589810344
"39095",1.98275007435313e-05,"65","Lucas",882820607,660493850,"+41.6823213","-083.4689033",3.46617062413792e-05
"39095",0.000713206864980552,"67","Lucas",882820607,660493850,"+41.6823213","-083.4689033",0.00124680196274138
"39095",9.79711801445075e-05,"71","Lucas",882820607,660493850,"+41.6823213","-083.4689033",0.000171269607310344
"39095",3.4989707194467e-06,"72","Lucas",882820607,660493850,"+41.6823213","-083.4689033",6.11677168965515e-06
"39097",0.00289533454965186,"1","Madison",1206604387,1960915,"+39.8966074","-083.4008847",0.00290003990710754
"39097",0.0579163718955952,"2","Madison",1206604387,1960915,"+39.8966074","-083.4008847",0.0580104947776427
"39097",0.000274788695684552,"3","Madison",1206604387,1960915,"+39.8966074","-083.4008847",0.000275235268961596
"39097",0.0318844249171538,"4","Madison",1206604387,1960915,"+39.8966074","-083.4008847",0.0319362419399991
"39097",0.00755408273448263,"5","Madison",1206604387,1960915,"+39.8966074","-083.4008847",0.00756635926381145
"39097",0.891769743456082,"6","Madison",1206604387,1960915,"+39.8966074","-083.4008847",0.893219004444464
"39097",0.00115872956771047,"7","Madison",1206604387,1960915,"+39.8966074","-083.4008847",0.00116061267887329
"39097",6.70216330937931e-06,"14","Madison",1206604387,1960915,"+39.8966074","-083.4008847",6.71305534052672e-06
"39097",9.68090255799233e-06,"16","Madison",1206604387,1960915,"+39.8966074","-083.4008847",9.69663549187193e-06
"39097",3.72342406076628e-06,"21","Madison",1206604387,1960915,"+39.8966074","-083.4008847",3.72947518918151e-06
"39097",4.46810887291954e-06,"23","Madison",1206604387,1960915,"+39.8966074","-083.4008847",4.47537022701781e-06
"39097",4.46810887291954e-06,"24","Madison",1206604387,1960915,"+39.8966074","-083.4008847",4.47537022701781e-06
"39097",2.01064899281379e-05,"25","Madison",1206604387,1960915,"+39.8966074","-083.4008847",2.01391660215802e-05
"39097",0.000179469039728935,"26","Madison",1206604387,1960915,"+39.8966074","-083.4008847",0.000179760704118549
"39097",5.21279368507279e-05,"46","Madison",1206604387,1960915,"+39.8966074","-083.4008847",5.22126526485412e-05
"39097",0.000305320772982835,"61","Madison",1206604387,1960915,"+39.8966074","-083.4008847",0.000305816965512884
"39097",0.00128011319209145,"62","Madison",1206604387,1960915,"+39.8966074","-083.4008847",0.0012821935700406
"39097",5.88301001601072e-05,"63","Madison",1206604387,1960915,"+39.8966074","-083.4008847",5.89257079890679e-05
"39097",0.00417246900249469,"64","Madison",1206604387,1960915,"+39.8966074","-083.4008847",0.0041792498969968
"39097",0.000368618982015862,"65","Madison",1206604387,1960915,"+39.8966074","-083.4008847",0.00036921804372897
"39097",8.04259597125517e-05,"67","Madison",1206604387,1960915,"+39.8966074","-083.4008847",8.05566640863206e-05
"39099",0.0216592513166196,"1","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",0.0223796637239975
"39099",0.268015050817759,"2","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",0.276929549530139
"39099",0.000349790942702936,"3","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",0.000361425404643836
"39099",0.300959146379337,"4","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",0.3109694048133
"39099",0.0240775489789047,"5","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",0.024878396836944
"39099",0.299716898171607,"6","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",0.309685837955687
"39099",0.0200238969326276,"7","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",0.0206899155120996
"39099",1.96144453852114e-05,"12","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",2.02668451202151e-05
"39099",1.96144453852114e-05,"14","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",2.02668451202151e-05
"39099",4.0863427885857e-05,"16","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",4.22225940004481e-05
"39099",4.90361134630284e-06,"17","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",5.06671128005377e-06
"39099",0.00088591911656538,"21","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",0.000915385837929715
"39099",4.16806964435741e-05,"23","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",4.30670458804571e-05
"39099",0.000119321209426702,"24","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",0.000123289974481308
"39099",7.43714387522598e-05,"25","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",7.68451210808156e-05
"39099",0.00050588923722691,"26","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",0.000522715713725548
"39099",8.1726855771714e-06,"27","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",8.44451880008962e-06
"39099",8.1726855771714e-06,"31","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",8.44451880008962e-06
"39099",1.87971768274942e-05,"32","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",1.94223932402061e-05
"39099",1.06244912503228e-05,"36","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",1.09778744401165e-05
"39099",0.000279505846739262,"41","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",0.000288802542963065
"39099",0.00897932964363822,"42","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",0.00927799280565847
"39099",0.000147108340389085,"43","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",0.000152001338401613
"39099",0.00314076306730697,"45","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",0.00324522857487444
"39099",0.0219526507288401,"46","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",0.0226828219489207
"39099",0.000175712739909185,"47","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",0.000181557154201927
"39099",5.72087990401998e-06,"52","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",5.91116316006274e-06
"39099",1.79799082697771e-05,"54","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",1.85779413601972e-05
"39099",0.000210855287891022,"56","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",0.000217868585042312
"39099",0.00454074410667643,"61","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",0.00469177464532979
"39099",0.0126006466228829,"62","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",0.0130197590859782
"39099",0.000306475709143928,"63","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",0.000316669455003361
"39099",0.00750007355417019,"64","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",0.00774953490284225
"39099",0.0029707712073018,"65","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",0.00306958258383258
"39099",0.000612134149730138,"67","Mahoning",1065784635,35449262,"+41.0108798","-080.7703956",0.000632494458126713
"39101",0.00333384640917139,"1","Marion",1045726876,908577,"+40.5880337","-083.1688034",0.00333674301270949
"39101",0.102381847090215,"2","Marion",1045726876,908577,"+40.5880337","-083.1688034",0.102470801284296
"39101",0.000914077568467678,"3","Marion",1045726876,908577,"+40.5880337","-083.1688034",0.000914871762318851
