"GEOID","NAME","ALAND","INTPTLAT","INTPTLON","reclass","Class.prop"
"39133","Portage",1262369235,"+41.1688366","-081.1970420","urb",0.180793211340191
"39133","Portage",1262369235,"+41.1688366","-081.1970420","wetlands",0.0301433711184684
"39135","Preble",1098463386,"+39.7388104","-084.6447584","agr",0.767129330012051
"39135","Preble",1098463386,"+39.7388104","-084.6447584","forest",0.139882424329525
"39135","Preble",1098463386,"+39.7388104","-084.6447584","grass_shrub",0.00895828239191616
"39135","Preble",1098463386,"+39.7388104","-084.6447584","urb",0.0821722089351776
"39135","Preble",1098463386,"+39.7388104","-084.6447584","wetlands",0.00209250532549423
"39137","Putnam",1249724551,"+41.0245334","-084.1298791","agr",0.875624368583382
"39137","Putnam",1249724551,"+41.0245334","-084.1298791","forest",0.0319030934669179
"39137","Putnam",1249724551,"+41.0245334","-084.1298791","grass_shrub",0.00937339257726469
"39137","Putnam",1249724551,"+41.0245334","-084.1298791","urb",0.0776480722079296
"39137","Putnam",1249724551,"+41.0245334","-084.1298791","wetlands",0.00371810278706343
"39139","Richland",1282720857,"+40.7741590","-082.5427812","agr",0.505259267739453
"39139","Richland",1282720857,"+40.7741590","-082.5427812","forest",0.338404343875136
"39139","Richland",1282720857,"+40.7741590","-082.5427812","grass_shrub",0.00936513743289312
"39139","Richland",1282720857,"+40.7741590","-082.5427812","urb",0.14182626431655
"39139","Richland",1282720857,"+40.7741590","-082.5427812","wetlands",0.00524175470191373
"39141","Ross",1784987920,"+39.3238179","-083.0595805","agr",0.428866863175004
"39141","Ross",1784987920,"+39.3238179","-083.0595805","forest",0.45784436755692
"39141","Ross",1784987920,"+39.3238179","-083.0595805","grass_shrub",0.0416201526232897
"39141","Ross",1784987920,"+39.3238179","-083.0595805","urb",0.0685173552447299
"39141","Ross",1784987920,"+39.3238179","-083.0595805","wetlands",0.000454782401344761
"39143","Sandusky",1057901437,"+41.3552905","-083.1427350","agr",0.762424162861003
"39143","Sandusky",1057901437,"+41.3552905","-083.1427350","forest",0.0620631125091207
"39143","Sandusky",1057901437,"+41.3552905","-083.1427350","grass_shrub",0.0112558193054277
"39143","Sandusky",1057901437,"+41.3552905","-083.1427350","urb",0.12203431513448
"39143","Sandusky",1057901437,"+41.3552905","-083.1427350","wetlands",0.0375863206524381
"39145","Scioto",1580450238,"+38.8148886","-082.9986750","agr",0.19491010504045
"39145","Scioto",1580450238,"+38.8148886","-082.9986750","forest",0.660489714318482
"39145","Scioto",1580450238,"+38.8148886","-082.9986750","grass_shrub",0.0634014183987673
"39145","Scioto",1580450238,"+38.8148886","-082.9986750","urb",0.0814651851891903
"39145","Scioto",1580450238,"+38.8148886","-082.9986750","wetlands",0.000453274016933885
"39147","Seneca",1427135453,"+41.1200224","-083.1275037","agr",0.816601106547036
"39147","Seneca",1427135453,"+41.1200224","-083.1275037","forest",0.0804564268620418
"39147","Seneca",1427135453,"+41.1200224","-083.1275037","grass_shrub",0.00829783168850178
"39147","Seneca",1427135453,"+41.1200224","-083.1275037","urb",0.0889541683123049
"39147","Seneca",1427135453,"+41.1200224","-083.1275037","wetlands",0.0017209897156043
"39149","Shelby",1055875200,"+40.3366802","-084.2041425","agr",0.798753709458099
"39149","Shelby",1055875200,"+40.3366802","-084.2041425","forest",0.0863230948199242
"39149","Shelby",1055875200,"+40.3366802","-084.2041425","grass_shrub",0.0176369275841648
"39149","Shelby",1055875200,"+40.3366802","-084.2041425","urb",0.0952694118469585
"39149","Shelby",1055875200,"+40.3366802","-084.2041425","wetlands",0.00203798056513329
"39151","Stark",1490089763,"+40.8141314","-081.3656673","agr",0.40731203687316
"39151","Stark",1490089763,"+40.8141314","-081.3656673","forest",0.238610031701818
"39151","Stark",1490089763,"+40.8141314","-081.3656673","grass_shrub",0.0202147911668026
"39151","Stark",1490089763,"+40.8141314","-081.3656673","urb",0.318266697139477
"39151","Stark",1490089763,"+40.8141314","-081.3656673","wetlands",0.00836011769736723
"39153","Summit",1069252775,"+41.1218513","-081.5349361","agr",0.0762380903282432
"39153","Summit",1069252775,"+41.1218513","-081.5349361","forest",0.293132456674052
"39153","Summit",1069252775,"+41.1218513","-081.5349361","grass_shrub",0.0254747015453659
"39153","Summit",1069252775,"+41.1218513","-081.5349361","urb",0.574049412669855
"39153","Summit",1069252775,"+41.1218513","-081.5349361","wetlands",0.0269922752877268
"39155","Trumbull",1601379274,"+41.3059114","-080.7687013","agr",0.317614094744193
"39155","Trumbull",1601379274,"+41.3059114","-080.7687013","forest",0.340690760499697
"39155","Trumbull",1601379274,"+41.3059114","-080.7687013","grass_shrub",0.0458048942023426
"39155","Trumbull",1601379274,"+41.3059114","-080.7687013","urb",0.209797475521301
"39155","Trumbull",1601379274,"+41.3059114","-080.7687013","wetlands",0.081230852571734
"39157","Tuscarawas",1470170108,"+40.4474477","-081.4711573","agr",0.312107522240359
"39157","Tuscarawas",1470170108,"+40.4474477","-081.4711573","forest",0.53082850802214
"39157","Tuscarawas",1470170108,"+40.4474477","-081.4711573","grass_shrub",0.0211996430361713
"39157","Tuscarawas",1470170108,"+40.4474477","-081.4711573","urb",0.112607684900517
"39157","Tuscarawas",1470170108,"+40.4474477","-081.4711573","wetlands",0.00753994985061137
"39159","Union",1118205298,"+40.2959008","-083.3670416","agr",0.83239679508551
"39159","Union",1118205298,"+40.2959008","-083.3670416","forest",0.0750904657654758
"39159","Union",1118205298,"+40.2959008","-083.3670416","grass_shrub",0.0110608717244015
"39159","Union",1118205298,"+40.2959008","-083.3670416","urb",0.0881078956767375
"39159","Union",1118205298,"+40.2959008","-083.3670416","wetlands",0.00125795987086077
"39161","Van Wert",1059698928,"+40.8555203","-084.5857751","agr",0.875917011668168
"39161","Van Wert",1059698928,"+40.8555203","-084.5857751","forest",0.0291600917966985
"39161","Van Wert",1059698928,"+40.8555203","-084.5857751","grass_shrub",0.00954168141359859
"39161","Van Wert",1059698928,"+40.8555203","-084.5857751","urb",0.0852169393004435
"39161","Van Wert",1059698928,"+40.8555203","-084.5857751","wetlands",0.00120088451435945
"39163","Vinton",1068008686,"+39.2520144","-082.4859610","agr",0.116754797018318
"39163","Vinton",1068008686,"+39.2520144","-082.4859610","forest",0.790054247439101
"39163","Vinton",1068008686,"+39.2520144","-082.4859610","grass_shrub",0.0265130807781949
"39163","Vinton",1068008686,"+39.2520144","-082.4859610","urb",0.0621520408097541
"39163","Vinton",1068008686,"+39.2520144","-082.4859610","wetlands",0.000749114188018538
"39165","Warren",1039429769,"+39.4256516","-084.1699063","agr",0.462513214911872
"39165","Warren",1039429769,"+39.4256516","-084.1699063","forest",0.284327735584115
"39165","Warren",1039429769,"+39.4256516","-084.1699063","grass_shrub",0.016025671107341
"39165","Warren",1039429769,"+39.4256516","-084.1699063","urb",0.232596048441568
"39165","Warren",1039429769,"+39.4256516","-084.1699063","wetlands",0.00169962679689396
"39167","Washington",1636799206,"+39.4506837","-081.4906531","agr",0.228787391805814
"39167","Washington",1636799206,"+39.4506837","-081.4906531","forest",0.66470538339322
"39167","Washington",1636799206,"+39.4506837","-081.4906531","grass_shrub",0.00851580163682265
"39167","Washington",1636799206,"+39.4506837","-081.4906531","urb",0.0990440294324024
"39167","Washington",1636799206,"+39.4506837","-081.4906531","wetlands",5.49832233782454e-05
"39169","Wayne",1437257215,"+40.8296612","-081.8871942","agr",0.684800302219359
"39169","Wayne",1437257215,"+40.8296612","-081.8871942","forest",0.15959391694673
"39169","Wayne",1437257215,"+40.8296612","-081.8871942","grass_shrub",0.00914716832734139
"39169","Wayne",1437257215,"+40.8296612","-081.8871942","urb",0.13035528894311
"39169","Wayne",1437257215,"+40.8296612","-081.8871942","wetlands",0.0110394699898021
"39171","Williams",1090295511,"+41.5649581","-084.5843225","agr",0.792846660948857
"39171","Williams",1090295511,"+41.5649581","-084.5843225","forest",0.0493778712604209
"39171","Williams",1090295511,"+41.5649581","-084.5843225","grass_shrub",0.00179615927553788
"39171","Williams",1090295511,"+41.5649581","-084.5843225","urb",0.0902751632943361
"39171","Williams",1090295511,"+41.5649581","-084.5843225","wetlands",0.0642836820130233
"39173","Wood",1598548631,"+41.3601834","-083.6226821","agr",0.800986128539309
"39173","Wood",1598548631,"+41.3601834","-083.6226821","forest",0.0385659466520499
"39173","Wood",1598548631,"+41.3601834","-083.6226821","grass_shrub",0.010235309121535
"39173","Wood",1598548631,"+41.3601834","-083.6226821","urb",0.142609158768546
"39173","Wood",1598548631,"+41.3601834","-083.6226821","wetlands",0.00350410142862672
"39175","Wyandot",1053773793,"+40.8397816","-083.3136810","agr",0.807703262885606
"39175","Wyandot",1053773793,"+40.8397816","-083.3136810","forest",0.0835324509695799
"39175","Wyandot",1053773793,"+40.8397816","-083.3136810","grass_shrub",0.0188605409237616
"39175","Wyandot",1053773793,"+40.8397816","-083.3136810","urb",0.0729261723184209
"39175","Wyandot",1053773793,"+40.8397816","-083.3136810","wetlands",0.00717817634777289
